x,y,z,focusItem,time
0.04890573,0.7147351,0.748041,Drum (Right),00:04.260
0.0523406,0.9900866,0.3847221,,00:04.272
0.06287539,0.9956062,0.3724668,,00:04.282
0.07129718,1.001876,0.3643509,,00:04.293
0.165232,0.7153873,0.7473984,,00:04.305
0.1679409,0.7200586,0.7455406,,00:04.316
0.172016,0.7273625,0.7426417,,00:04.326
0.1706185,0.728876,0.7421187,,00:04.339
0.1684705,0.7279015,0.7425611,,00:04.349
0.1729139,0.7253703,0.7433627,,00:04.359
0.1780131,0.7244148,0.7435467,,00:04.371
0.1666402,0.7267406,0.7430629,,00:04.383
0.1637321,0.7368514,0.7393463,,00:04.393
0.1684339,0.7305874,0.7415483,,00:04.405
0.1664298,0.7322771,0.7409798,,00:04.416
0.1677273,0.7289724,0.7421826,,00:04.426
0.1588394,0.7404702,0.7381496,,00:04.437
0.1577174,0.7368367,0.7395605,,00:04.449
0.1586443,0.7424326,0.7374155,,00:04.459
0.1486666,0.7496767,0.7350264,,00:04.471
0.1447178,0.7441829,0.7372376,,00:04.483
0.1358196,0.7478,0.736039,Drum (Right),00:04.493
0.1259248,0.7503381,0.7351178,Drum (Right),00:04.504
0.1315351,0.7409211,0.738536,Drum (Right),00:04.517
0.1337989,0.7378653,0.7396452,Drum (Right),00:04.526
0.1179052,0.7377772,0.7396771,Drum (Right),00:04.537
0.1334206,0.7356463,0.7404506,Drum (Right),00:04.550
0.1285949,0.7523762,0.734378,Drum (Right),00:04.560
0.1299657,0.7573812,0.7325612,Drum (Right),00:04.571
0.1221793,0.7632087,0.730446,Drum (Right),00:04.582
0.1219835,0.7747108,0.7262709,Drum (Right),00:04.594
0.1182869,0.7697218,0.7280818,Drum (Right),00:04.604
0.1235008,0.77253,0.7270625,Drum (Right),00:04.615
0.1151268,0.7768975,0.7254772,Drum (Right),00:04.626
0.05384393,1.02036,0.3737563,,00:04.637
0.108654,0.7846365,0.7226681,Drum (Right),00:04.649
0.1199963,0.774435,0.726371,Drum (Right),00:04.659
0.1131179,0.7740483,0.7265114,Drum (Right),00:04.671
0.1079121,0.7837161,0.7230021,Drum (Right),00:04.682
0.1076446,0.7757269,0.7259021,Drum (Right),00:04.694
0.1076074,0.7690132,0.728339,Drum (Right),00:04.705
0.1142765,0.767938,0.7287293,Drum (Right),00:04.715
0.1144614,0.7730489,0.7268741,Drum (Right),00:04.726
0.1108499,0.7764248,0.7256488,Drum (Right),00:04.738
0.1104266,0.7696007,0.7281258,Drum (Right),00:04.749
0.1115235,0.7782143,0.7249992,Drum (Right),00:04.760
0.1154147,0.7762641,0.7257071,Drum (Right),00:04.771
0.1178751,0.7872171,0.7217314,Drum (Right),00:04.783
0.1169755,0.7922171,0.7199165,Drum (Right),00:04.793
0.117503,0.7930397,0.7196178,Drum (Right),00:04.804
0.1055512,0.8146014,0.7546816,Drum (Right),00:04.816
0.10403,0.832504,0.804768,Drum (Right),00:04.826
0.1029104,0.8600395,0.8811901,Drum (Right),00:04.837
0.2881796,0.4805774,2.605238,Drumming Partner,00:04.848
0.2903991,0.5780544,2.605238,Drumming Partner,00:04.859
0.2518495,0.5865903,2.605238,Drumming Partner,00:04.871
0.2354168,0.5883923,2.605238,Drumming Partner,00:04.882
0.2343736,0.5849424,2.605238,Drumming Partner,00:04.892
0.2771967,0.6006621,2.605238,Drumming Partner,00:04.904
0.2987167,0.5565666,2.605238,Drumming Partner,00:04.915
0.3252777,0.5397336,2.605238,Drumming Partner,00:04.926
0.2992089,0.5229451,2.605238,Drumming Partner,00:04.938
0.2629866,0.5349711,2.605238,Drumming Partner,00:04.949
0.265321,0.5073441,2.605238,Drumming Partner,00:04.960
0.296811,0.5024468,2.605238,Drumming Partner,00:04.971
0.3242754,0.5165097,2.605238,Drumming Partner,00:04.981
0.3027955,0.5062001,2.605238,Drumming Partner,00:04.993
0.3345647,0.5110499,2.605238,Drumming Partner,00:05.004
0.3336429,0.5318546,2.605238,Drumming Partner,00:05.015
0.1221419,0.9109271,1.011708,Drum (Right),00:05.026
0.08686301,0.8507485,0.863667,Drum (Right),00:05.037
-0.05553767,1.232305,3.077003,Drumming Partner,00:05.170
-0.04129644,1.173349,3.077003,Drumming Partner,00:05.183
-0.05822025,1.162656,3.077003,Drumming Partner,00:05.192
-0.05714697,1.156608,3.077003,Drumming Partner,00:05.204
-0.06452449,1.213695,3.077003,Drumming Partner,00:05.214
-0.08151321,1.222067,3.077003,Drumming Partner,00:05.226
-0.1142594,1.16273,3.077003,Drumming Partner,00:05.237
-0.1094978,1.200228,3.077003,Drumming Partner,00:05.249
-0.1093771,1.15153,3.077003,Drumming Partner,00:05.260
-0.09290613,1.189563,3.077003,Drumming Partner,00:05.271
-0.07786155,1.163225,3.077003,Drumming Partner,00:05.281
-0.09323419,1.181193,3.077003,Drumming Partner,00:05.292
-0.1066027,1.169798,3.077003,Drumming Partner,00:05.304
-0.1059036,1.128824,3.077003,Drumming Partner,00:05.315
-0.1345849,1.165875,3.077003,Drumming Partner,00:05.325
-0.1224861,1.315767,3.077003,Drumming Partner,00:05.337
-0.08871028,1.356487,3.077003,Drumming Partner,00:05.349
-0.1215267,1.373765,3.077003,Drumming Partner,00:05.360
-0.1221028,1.356176,3.077003,Drumming Partner,00:05.371
-0.1139019,1.345551,3.077003,Drumming Partner,00:05.382
-0.1516629,1.307532,3.077003,Drumming Partner,00:05.393
-0.1454021,1.281738,3.077003,Drumming Partner,00:05.404
-0.1179477,1.328224,3.077003,Drumming Partner,00:05.415
-0.1187498,1.317602,3.077003,Drumming Partner,00:05.426
-0.1092257,1.299985,3.077003,Drumming Partner,00:05.437
-0.09964217,1.235973,3.077003,Drumming Partner,00:05.448
-0.09941307,1.201249,3.077003,Drumming Partner,00:05.459
-0.08440152,1.180764,3.077003,Drumming Partner,00:05.470
-0.07860181,1.221547,3.077003,Drumming Partner,00:05.482
-0.09063913,1.187308,3.077003,Drumming Partner,00:05.493
-0.1116656,1.205414,3.077003,Drumming Partner,00:05.505
-0.06688516,1.252886,3.077003,Drumming Partner,00:05.515
-0.0560904,1.235822,3.077003,Drumming Partner,00:05.525
-0.04894038,1.206962,3.077003,Drumming Partner,00:05.536
-0.08153526,1.271423,3.077003,Drumming Partner,00:05.548
-0.08713417,1.286735,3.077003,Drumming Partner,00:05.559
-0.07538167,1.283683,3.077003,Drumming Partner,00:05.571
-0.04489018,1.291884,3.077003,Drumming Partner,00:05.582
-0.04491989,1.297279,3.077003,Drumming Partner,00:05.592
-0.03539722,1.332309,3.077003,Drumming Partner,00:05.604
-0.03288173,1.339224,3.077003,Drumming Partner,00:05.615
-0.04653333,1.361001,3.077003,Drumming Partner,00:05.625
-0.01298897,1.37233,3.077003,Drumming Partner,00:05.637
-8.283928E-05,1.38722,3.077003,Drumming Partner,00:05.649
0.03653103,1.348616,3.077003,Drumming Partner,00:05.659
0.02378618,1.350927,3.077003,Drumming Partner,00:05.670
0.06385928,1.347909,3.077003,Drumming Partner,00:05.682
0.06739973,1.349879,3.077003,Drumming Partner,00:05.692
0.07377479,1.337752,3.077003,Drumming Partner,00:05.704
0.03688432,1.353976,3.077003,Drumming Partner,00:05.716
0.05510332,1.336193,3.077003,Drumming Partner,00:05.727
0.06396967,1.386663,3.077003,Drumming Partner,00:05.738
0.05392417,1.397226,3.077003,Drumming Partner,00:05.749
0.08543955,1.412012,3.077003,Drumming Partner,00:05.760
0.119172,1.402053,3.077003,Drumming Partner,00:05.771
0.08072276,1.395188,3.077003,Drumming Partner,00:05.781
0.05258854,1.417093,3.077003,Drumming Partner,00:05.792
0.09583038,1.426052,3.077003,Drumming Partner,00:05.804
0.1624601,1.403347,3.077003,Drumming Partner,00:05.815
0.1551352,1.400959,3.077003,Drumming Partner,00:05.826
0.0831636,1.421466,3.077003,Drumming Partner,00:05.837
0.08136252,1.422726,3.077003,Drumming Partner,00:05.848
0.04128068,1.419033,3.077003,Drumming Partner,00:05.859
0.07683013,1.402888,3.077003,Drumming Partner,00:05.871
0.0549873,1.402165,3.077003,Drumming Partner,00:05.882
0.05309397,1.362269,3.077003,Drumming Partner,00:05.892
0.03724839,1.335571,3.077003,Drumming Partner,00:05.903
0.01193434,1.365585,3.077003,Drumming Partner,00:05.915
0.01639765,1.339382,3.077003,Drumming Partner,00:05.925
0.02067113,1.317265,3.077003,Drumming Partner,00:05.938
0.0155142,1.336612,3.077003,Drumming Partner,00:05.950
-0.0006810892,1.329477,3.077003,Drumming Partner,00:05.959
-0.003946388,1.344287,3.077003,Drumming Partner,00:05.970
-0.02849923,1.348163,3.077003,Drumming Partner,00:05.982
-0.02891033,1.33989,3.077003,Drumming Partner,00:05.992
-0.03802054,1.337193,3.077003,Drumming Partner,00:06.003
-0.0801888,1.329152,3.077003,Drumming Partner,00:06.015
-0.1010222,1.329979,3.077003,Drumming Partner,00:06.026
-0.1295087,1.320927,3.077003,Drumming Partner,00:06.036
-0.141053,1.308564,3.077003,Drumming Partner,00:06.049
-0.1457462,1.315096,3.077003,Drumming Partner,00:06.060
-0.1696227,1.3168,3.077003,Drumming Partner,00:06.070
-0.1564213,1.317654,3.077003,Drumming Partner,00:06.081
-0.1817551,1.320435,3.077003,Drumming Partner,00:06.092
-0.1726749,1.349597,3.077003,Drumming Partner,00:06.103
-0.1815372,1.360557,3.077003,Drumming Partner,00:06.114
-0.1856291,1.363348,3.077003,Drumming Partner,00:06.126
-0.1987268,1.39946,3.077003,Drumming Partner,00:06.137
-0.1992847,1.415745,3.077003,Drumming Partner,00:06.148
-0.1575766,1.374793,3.077003,Drumming Partner,00:06.159
-0.1677962,1.381432,3.077003,Drumming Partner,00:06.170
-0.1371686,1.367514,3.077003,Drumming Partner,00:06.181
-0.2145005,1.428416,3.077003,Drumming Partner,00:06.192
-0.1630652,1.394016,3.077003,Drumming Partner,00:06.204
-0.2099128,1.421853,3.077003,Drumming Partner,00:06.216
0.003434014,1.273017,3.077003,Drumming Partner,00:06.815
0.4210433,0.9666329,2.659731,Drumming Partner,00:07.313
0.3834289,0.9632474,2.605238,Drumming Partner,00:07.325
0.3788268,0.9506834,2.605238,Drumming Partner,00:07.358
0.3944288,0.9190122,2.605238,Drumming Partner,00:07.369
-0.3405882,0.890854,2.605238,Drumming Partner,00:07.514
-0.4597071,0.9666329,3.286093,Drumming Partner,00:07.536
-0.3730901,0.9666329,2.832961,Drumming Partner,00:07.548
-0.4539171,0.9666329,3.08316,Drumming Partner,00:07.570
-0.4498359,0.9666329,2.901592,Drumming Partner,00:07.603
-0.393768,0.9666329,2.841689,Drumming Partner,00:07.613
-0.431755,0.9666329,2.915893,Drumming Partner,00:07.624
-0.406473,0.9666329,2.757557,Drumming Partner,00:07.636
-0.3832834,0.9516355,2.605238,Drumming Partner,00:07.647
-0.3768964,0.9621349,2.605238,Drumming Partner,00:07.658
-0.3797014,0.9609367,2.605238,Drumming Partner,00:07.669
-0.4021335,0.9666329,2.786556,Drumming Partner,00:07.679
-0.3908129,0.9666329,2.753359,Drumming Partner,00:07.691
-0.3501146,0.9637474,2.605238,Drumming Partner,00:07.703
-0.4077551,0.9666329,3.000705,Drumming Partner,00:07.713
-0.3860951,0.9666329,2.96292,Drumming Partner,00:07.725
-0.1976689,1.358975,3.077003,Drumming Partner,00:07.758
-0.2287867,1.321165,3.077003,Drumming Partner,00:07.769
-0.2197779,1.379894,3.077003,Drumming Partner,00:07.791
-0.210302,1.39873,3.077003,Drumming Partner,00:07.803
-0.2071829,1.368645,3.077003,Drumming Partner,00:07.814
-0.1928484,1.360055,3.077003,Drumming Partner,00:07.826
-0.1759054,1.357359,3.077003,Drumming Partner,00:07.836
-0.1586686,1.344802,3.077003,Drumming Partner,00:07.847
-0.1448821,1.343991,3.077003,Drumming Partner,00:07.858
-0.1136302,1.346612,3.077003,Drumming Partner,00:07.869
-0.133986,1.384604,3.077003,Drumming Partner,00:07.881
-0.1264658,1.374176,3.077003,Drumming Partner,00:07.892
-0.1158014,1.359107,3.077003,Drumming Partner,00:07.902
-0.1267457,1.395928,3.077003,Drumming Partner,00:07.914
-0.1038206,1.422152,3.077003,Drumming Partner,00:07.925
-0.1291334,1.411811,3.077003,Drumming Partner,00:07.936
-0.1077364,1.395524,3.077003,Drumming Partner,00:07.948
-0.07522637,1.392749,3.077003,Drumming Partner,00:07.959
-0.075335,1.387694,3.077003,Drumming Partner,00:07.970
-0.06487469,1.374846,3.077003,Drumming Partner,00:07.981
-0.04615302,1.388012,3.077003,Drumming Partner,00:07.991
-0.05253341,1.396431,3.077003,Drumming Partner,00:08.002
-0.1395633,1.414464,3.077003,Drumming Partner,00:08.013
-0.07630549,1.420761,3.077003,Drumming Partner,00:08.025
-0.0673372,1.41238,3.077003,Drumming Partner,00:08.036
-0.1129339,1.397565,3.077003,Drumming Partner,00:08.046
-0.1085316,1.400162,3.077003,Drumming Partner,00:08.058
-0.1341126,1.397489,3.077003,Drumming Partner,00:08.070
-0.1436699,1.392414,3.077003,Drumming Partner,00:08.080
-0.1385219,1.412903,3.077003,Drumming Partner,00:08.092
-0.1227882,1.418343,3.077003,Drumming Partner,00:08.103
-0.1626483,1.404803,3.077003,Drumming Partner,00:08.114
-0.1716052,1.40231,3.077003,Drumming Partner,00:08.125
-0.176337,1.405414,3.077003,Drumming Partner,00:08.136
-0.1862709,1.393945,3.077003,Drumming Partner,00:08.147
-0.1944539,1.39086,3.077003,Drumming Partner,00:08.159
-0.1842486,1.390773,3.077003,Drumming Partner,00:08.170
-0.2076846,1.392026,3.077003,Drumming Partner,00:08.180
-0.2147327,1.382901,3.077003,Drumming Partner,00:08.192
-0.220957,1.388368,3.077003,Drumming Partner,00:08.202
-0.2285533,1.401836,3.077003,Drumming Partner,00:08.213
-0.2118794,1.362031,3.077003,Drumming Partner,00:08.224
-0.2224335,1.338582,3.077003,Drumming Partner,00:08.247
-0.225462,1.350984,3.077003,Drumming Partner,00:08.269
-0.2296931,1.401192,3.077003,Drumming Partner,00:08.802
-0.2267865,1.381576,3.077003,Drumming Partner,00:08.813
-0.2179423,1.380836,3.077003,Drumming Partner,00:08.824
-0.2217698,1.375962,3.077003,Drumming Partner,00:08.848
-0.2085021,1.416582,3.077003,Drumming Partner,00:08.858
-0.1942073,1.413252,3.077003,Drumming Partner,00:08.869
-0.2265324,1.34263,3.077003,Drumming Partner,00:08.879
-0.2207455,1.313257,3.077003,Drumming Partner,00:08.891
-0.2161257,1.305033,3.077003,Drumming Partner,00:08.902
-0.2296892,1.295071,3.077003,Drumming Partner,00:08.914
-0.223355,1.264327,3.077003,Drumming Partner,00:08.925
-0.2012556,1.243404,3.077003,Drumming Partner,00:08.936
-0.2140577,1.23275,3.077003,Drumming Partner,00:08.947
-0.2220714,1.189378,3.077003,Drumming Partner,00:08.957
-0.2832968,0.9666329,3.064788,Drumming Partner,00:09.013
-0.2445365,0.9108082,2.605238,Drumming Partner,00:09.024
-0.2299978,0.7586166,2.605238,Drumming Partner,00:09.036
-0.2805393,0.5090589,2.605238,Drumming Partner,00:09.047
-0.09718153,0.8994251,0.906462,Drum (Left),00:09.058
-0.1096306,0.8615512,0.788241,Drum (Left),00:09.070
-0.004834344,0.01109313,0.880196,Floor,00:09.225
0.09702678,0.01109311,1.051271,Floor,00:09.235
0.02044177,0.01109312,0.9784968,Floor,00:09.246
0.0346636,0.01109311,1.027188,Floor,00:09.257
0.02559428,0.01109311,1.007927,Floor,00:09.268
0.07561246,0.01109311,1.053653,Floor,00:09.280
0.04597566,0.01109311,1.056681,Floor,00:09.291
0.04538986,0.0110931,1.085071,Floor,00:09.303
0.05680488,0.01109311,1.064823,Floor,00:09.314
0.05670736,0.01109311,1.064672,Floor,00:09.324
0.05146245,0.01109311,1.066074,Floor,00:09.336
0.04203683,0.01109311,1.060649,Floor,00:09.347
0.05195868,0.01109311,1.045291,Floor,00:09.357
0.05496318,0.0110931,1.078999,Floor,00:09.368
0.05788153,0.0110931,1.074293,Floor,00:09.379
0.07754128,0.0110931,1.0826,Floor,00:09.391
0.08997418,0.0110931,1.105529,Floor,00:09.401
0.06047229,0.0110931,1.108667,Floor,00:09.413
0.01966769,1.079484,0.2181184,,00:09.425
0.01985905,1.088867,0.2110837,,00:09.436
0.0401983,0.0110931,1.112252,Floor,00:09.447
0.04734651,0.0110931,1.094793,Floor,00:09.458
0.0589655,0.0110931,1.096932,Floor,00:09.469
0.0698491,0.0110931,1.083731,Floor,00:09.480
0.07979041,0.0110931,1.10706,Floor,00:09.491
0.05700904,0.0110931,1.121053,Floor,00:09.501
0.05126097,0.01109309,1.154581,Floor,00:09.513
0.05791663,0.0110931,1.126208,Floor,00:09.524
0.06945765,0.0110931,1.107643,Floor,00:09.535
0.03166306,0.0110931,1.12236,Floor,00:09.546
-0.03439493,0.0110931,1.120848,Floor,00:09.558
0.02290295,0.0110931,1.096762,Floor,00:09.569
0.006326953,0.0110931,1.127771,Floor,00:09.580
0.003856724,0.0110931,1.125502,Floor,00:09.591
-0.01408665,0.0110931,1.100028,Floor,00:09.602
-0.004986128,0.0110931,1.099602,Floor,00:09.613
-0.01101973,0.0110931,1.092529,Floor,00:09.624
-0.01495372,0.0110931,1.079509,Floor,00:09.635
-0.0127145,0.0110931,1.086815,Floor,00:09.646
-0.01921053,0.0110931,1.089008,Floor,00:09.657
-0.07158132,0.0110931,1.135419,Floor,00:09.668
-0.04449634,0.0110931,1.102521,Floor,00:09.679
-0.03663479,0.0110931,1.09443,Floor,00:09.691
-0.04878218,0.01109309,1.154556,Floor,00:09.701
-0.03577229,0.0110931,1.148572,Floor,00:09.713
-0.05554287,0.0110931,1.087203,Floor,00:09.724
-0.06587175,0.0110931,1.080153,Floor,00:09.735
-0.05750314,0.0110931,1.07636,Floor,00:09.747
-0.09202466,0.0110931,1.14533,Floor,00:09.758
-0.0554566,0.01109311,1.06632,Floor,00:09.769
-0.01671796,0.8320769,0.422126,,00:09.780
-0.02035082,0.8348883,0.4143956,,00:09.791
-0.0961951,0.01109311,1.062238,Floor,00:09.802
-0.08782932,0.0110931,1.09322,Floor,00:09.813
-0.05119967,0.01109311,1.024996,Floor,00:09.824
-0.04239862,0.01109311,1.013572,Floor,00:09.835
-0.03185803,0.01109311,0.9980109,Floor,00:09.846
-0.06393008,0.0110931,1.07997,Floor,00:09.857
-0.102041,0.0110931,1.110621,Floor,00:09.868
-0.07546393,0.0110931,1.104928,Floor,00:09.880
-0.0780705,0.0110931,1.078969,Floor,00:09.891
-0.08767774,0.01109311,1.072927,Floor,00:09.902
-0.07689217,0.01109311,1.061551,Floor,00:09.913
-0.1078366,0.01109311,1.072618,Floor,00:09.924
-0.12865,0.0110931,1.117741,Floor,00:09.936
-0.123192,0.0110931,1.08758,Floor,00:09.947
-0.1194548,0.0110931,1.136264,Floor,00:09.957
-0.1042588,0.0110931,1.107208,Floor,00:09.969
-0.1173548,0.0110931,1.140075,Floor,00:09.980
-0.1264943,0.01109309,1.15946,Floor,00:09.991
-0.1362295,0.01109309,1.177542,Floor,00:10.001
-0.1082987,0.0110931,1.130324,Floor,00:10.013
-0.1135774,0.01109309,1.177616,Floor,00:10.023
-0.09646543,0.01109309,1.158436,Floor,00:10.035
-0.09185471,0.01109309,1.188895,Floor,00:10.046
-0.09843594,0.01109309,1.191506,Floor,00:10.057
-0.09996039,0.01109309,1.194487,Floor,00:10.068
-0.05414269,0.01109309,1.20276,Floor,00:10.079
-0.03705071,0.0110931,1.146931,Floor,00:10.091
-0.03701492,0.01109309,1.153367,Floor,00:10.101
-0.03146873,0.01109309,1.177246,Floor,00:10.112
-0.02582176,0.01109309,1.203537,Floor,00:10.124
-0.01905311,0.01109309,1.184912,Floor,00:10.135
-0.03965302,0.01109309,1.159219,Floor,00:10.145
-0.04373337,0.01109309,1.155865,Floor,00:10.157
-0.02589496,0.0110931,1.126037,Floor,00:10.168
-0.003469792,0.0110931,1.137405,Floor,00:10.179
-0.0005750665,0.01109309,1.180761,Floor,00:10.190
0.01243579,0.01109309,1.153989,Floor,00:10.201
-0.0009976858,0.01109309,1.178042,Floor,00:10.214
0.007757407,0.01109309,1.181632,Floor,00:10.224
-0.004295902,0.01109309,1.179668,Floor,00:10.235
-0.003852781,0.01109309,1.192153,Floor,00:10.247
0.005147338,0.01109309,1.193991,Floor,00:10.258
0.01044163,0.01109309,1.190743,Floor,00:10.268
-0.01143554,0.01109309,1.189561,Floor,00:10.279
0.00495371,0.01109309,1.200166,Floor,00:10.291
-0.007858156,0.0110931,1.146898,Floor,00:10.301
0.004410349,0.0110931,1.128096,Floor,00:10.313
0.03139314,0.0110931,1.136967,Floor,00:10.324
0.3994789,0.9666329,2.738665,Drumming Partner,00:10.736
0.4062691,0.9641078,2.605238,Drumming Partner,00:10.746
0.4067914,0.9525582,2.605238,Drumming Partner,00:10.758
0.4065455,0.9332888,2.605238,Drumming Partner,00:10.768
0.2806329,0.9023026,2.605238,Drumming Partner,00:10.978
-0.006479483,1.363958,3.077003,Drumming Partner,00:11.178
-0.01828781,1.311744,3.077003,Drumming Partner,00:11.190
-0.001949394,1.311604,3.077003,Drumming Partner,00:11.201
-0.004384896,1.302522,3.077003,Drumming Partner,00:11.213
-0.00218563,1.285411,3.077003,Drumming Partner,00:11.224
0.03422118,1.312947,3.077003,Drumming Partner,00:11.235
-0.01071571,1.303739,3.077003,Drumming Partner,00:11.246
-0.02792983,1.327391,3.077003,Drumming Partner,00:11.257
-0.02123455,1.312896,3.077003,Drumming Partner,00:11.268
-0.04038506,1.305816,3.077003,Drumming Partner,00:11.279
-0.03539081,1.321911,3.077003,Drumming Partner,00:11.290
-0.02173074,1.276682,3.077003,Drumming Partner,00:11.301
-0.01079208,1.303049,3.077003,Drumming Partner,00:11.312
-0.03050609,1.302796,3.077003,Drumming Partner,00:11.324
0.004259748,1.285905,3.077003,Drumming Partner,00:11.335
-0.01220942,1.295907,3.077003,Drumming Partner,00:11.345
-0.01059654,1.309097,3.077003,Drumming Partner,00:11.356
-0.04205142,1.2637,3.077003,Drumming Partner,00:11.368
-0.07222465,1.280596,3.077003,Drumming Partner,00:11.379
-0.04430591,1.28984,3.077003,Drumming Partner,00:11.390
-0.05660792,1.281338,3.077003,Drumming Partner,00:11.401
-0.03378939,1.277856,3.077003,Drumming Partner,00:11.412
-0.04323902,1.271399,3.077003,Drumming Partner,00:11.424
-0.05716618,1.249939,3.077003,Drumming Partner,00:11.435
-0.0474554,1.234241,3.077003,Drumming Partner,00:11.446
-0.0679449,1.232465,3.077003,Drumming Partner,00:11.457
-0.07864755,1.218573,3.077003,Drumming Partner,00:11.468
-0.09214258,1.210951,3.077003,Drumming Partner,00:11.479
-0.05287408,1.200007,3.077003,Drumming Partner,00:11.490
-0.06342154,1.196432,3.077003,Drumming Partner,00:11.501
-0.1223647,1.191444,3.077003,Drumming Partner,00:11.512
-0.07174079,1.188756,3.077003,Drumming Partner,00:11.523
-0.07358025,1.180918,3.077003,Drumming Partner,00:11.535
-0.1090281,1.189553,3.077003,Drumming Partner,00:11.546
-0.08640359,1.206577,3.077003,Drumming Partner,00:11.558
-0.1052654,1.184227,3.077003,Drumming Partner,00:11.568
-0.1272887,1.226379,3.077003,Drumming Partner,00:11.579
-0.1132226,1.226848,3.077003,Drumming Partner,00:11.590
-0.1031884,1.244958,3.077003,Drumming Partner,00:11.601
-0.1118561,1.23188,3.077003,Drumming Partner,00:11.612
-0.107367,1.229768,3.077003,Drumming Partner,00:11.624
-0.1144026,1.245887,3.077003,Drumming Partner,00:11.634
-0.1044271,1.239259,3.077003,Drumming Partner,00:11.645
-0.09506562,1.281291,3.077003,Drumming Partner,00:11.656
-0.1007007,1.267591,3.077003,Drumming Partner,00:11.667
-0.09130216,1.27891,3.077003,Drumming Partner,00:11.679
-0.07226466,1.292071,3.077003,Drumming Partner,00:11.690
-0.08131467,1.277972,3.077003,Drumming Partner,00:11.701
-0.06136835,1.260551,3.077003,Drumming Partner,00:11.712
-0.05065558,1.240992,3.077003,Drumming Partner,00:11.723
-0.01768836,1.252139,3.077003,Drumming Partner,00:11.734
-0.03778309,1.226056,3.077003,Drumming Partner,00:11.745
-0.0422048,1.255544,3.077003,Drumming Partner,00:11.757
0.006047644,1.25561,3.077003,Drumming Partner,00:11.769
-0.005137883,1.235472,3.077003,Drumming Partner,00:11.779
-0.01432712,1.233395,3.077003,Drumming Partner,00:11.790
-0.00676039,1.239445,3.077003,Drumming Partner,00:11.801
0.01174061,1.239289,3.077003,Drumming Partner,00:11.812
0.0204865,1.239468,3.077003,Drumming Partner,00:11.824
0.03686344,1.252563,3.077003,Drumming Partner,00:11.834
0.02639483,1.280101,3.077003,Drumming Partner,00:11.846
0.0506397,1.265667,3.077003,Drumming Partner,00:11.856
0.06860173,1.26729,3.077003,Drumming Partner,00:11.867
0.05283917,1.253787,3.077003,Drumming Partner,00:11.879
0.05523717,1.286039,3.077003,Drumming Partner,00:11.890
0.09785709,1.263835,3.077003,Drumming Partner,00:11.901
0.04022583,1.280912,3.077003,Drumming Partner,00:11.911
