Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0,RightMiddleTom,0,0.0000000
0,LeftHighTom,0,0.0000000
0.5375404,RightMiddleTom,0,0.0000000
1.818806,RightMiddleTom,1,0.1499994
1.025046,LeftHighTom,0,0.1250041
2.16256,RightMiddleTom,0,0.1250041
2.606316,LeftHighTom,1,0.1625046
3.393826,RightMiddleTom,1,0.1625046
4.58759,RightMiddleTom,0,0.1625046
3.862581,LeftHighTom,0,0.0000024
5.000096,RightMiddleTom,0,0.5000091
5.806355,LeftHighTom,0.9531212,0.5000091
6.787618,RightMiddleTom,0.6562424,0.5000091
8.237636,RightMiddleTom,0,0.5000091
7.512628,LeftHighTom,0,0.5000091
8.650142,RightMiddleTom,0,0.5000091
9.137647,LeftHighTom,0,0.5000091
9.862657,RightMiddleTom,0,0.5000091
10.80642,RightMiddleTom,0.5781174,0.0875036
10.35016,LeftHighTom,0,0.5000091
11.90643,RightMiddleTom,0.5781178,0.1124989
12.37519,LeftHighTom,0,0.1124989
13.6627,RightMiddleTom,0.7656193,0.5000091
14.77522,RightMiddleTom,0,0.5000091
14.00021,LeftHighTom,0,0.5000091
15.12522,RightMiddleTom,0,0.5000091
15.62523,LeftHighTom,0,0.5000091
16.35024,RightMiddleTom,0,0.5000091
17.56275,RightMiddleTom,0,0.5000091
16.83774,LeftHighTom,0,0.5000091
17.97526,RightMiddleTom,0,0.5000091
18.86277,LeftHighTom,0,0.5000091
20.00028,RightMiddleTom,0,0.5000091
21.2128,RightMiddleTom,0,0.5000091
20.48779,LeftHighTom,0,0.5000091
21.6128,RightMiddleTom,0,0.5000091
21.8003,LeftHighTom,0.4687405,0.0125026
22.56281,RightMiddleTom,0.5624914,0.0375029
24.00658,RightMiddleTom,1,0.0375029
23.22532,LeftHighTom,0.999999,0.5000091
24.45034,RightMiddleTom,0,0.5000091
25.05659,LeftHighTom,0.4218674,0.5000091
26.01911,RightMiddleTom,0.07811069,0.5000091
27.45037,RightMiddleTom,0.6249905,0.5000091
26.68162,LeftHighTom,0.4531145,0.2125052
28.10038,RightMiddleTom,0,0.2125052
28.33164,LeftHighTom,0.7109313,0.1500044
29.3379,RightMiddleTom,1,0.5000091
30.53791,RightMiddleTom,0,0.5000091
30.01916,LeftHighTom,0.7343674,0.5000091
30.93792,RightMiddleTom,0,0.5000091
31.84418,LeftHighTom,1,0.1750047
32.80044,RightMiddleTom,0.8437443,0.1750047
34.23171,RightMiddleTom,1,0.1874999
33.4442,LeftHighTom,1,0.1875049
34.58796,RightMiddleTom,0,0.1875049
35.08797,LeftHighTom,1,0.2000051
35.85048,RightMiddleTom,1,0.5000091
37.02549,RightMiddleTom,0,0.5000091
36.48798,LeftHighTom,0.7812452,0.2125052
37.4755,RightMiddleTom,1,0.5000091
38.32551,LeftHighTom,1,0.1125039
39.27552,RightMiddleTom,0.8124971,0.1125039
40.70679,RightMiddleTom,1,0.1875049
39.90053,LeftHighTom,1,0.2000051
41.07554,RightMiddleTom,0,0.2000051
41.5693,LeftHighTom,1,0.2125052
42.33181,RightMiddleTom,1,0.5000091
43.51307,RightMiddleTom,0,0.5000091
43.00057,LeftHighTom,0.7187462,0.5000091
44.36308,RightMiddleTom,0.5624919,0.5000091
45.21935,LeftHighTom,0.2343655,0.2000051
45.93811,RightMiddleTom,0,0.2000051
47.18812,RightMiddleTom,1,0.1750047
46.43186,LeftHighTom,1,0.5000091
47.78188,RightMiddleTom,0.7031202,0.5000091
48.05063,LeftHighTom,0,0.5000091
48.77564,RightMiddleTom,0,0.5000091
50.00066,RightMiddleTom,0,0.5000091
49.27565,LeftHighTom,0,0.5000091
50.84441,RightMiddleTom,0.5703073,0.5000091
51.70692,LeftHighTom,0.2343655,0.2000051
52.42569,RightMiddleTom,0,0.2000051
