Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0,RightMiddleTom,0,0.0000000
0,LeftHighTom,0,0.4375082
0.6925392,RightMiddleTom,0.8437443,0.3875076
1.730049,RightMiddleTom,0,0.3875076
1.455048,LeftHighTom,0.8749962,0.3125066
2.236305,RightMiddleTom,0.9843636,0.1750047
2.980064,LeftHighTom,1,0.3000064
3.861324,RightMiddleTom,1,0.3625072
4.992592,RightMiddleTom,0,0.3625072
4.698833,LeftHighTom,0.9218693,0.1750047
5.430096,RightMiddleTom,1,0.2125052
6.248856,LeftHighTom,1,0.2250054
7.061363,RightMiddleTom,1,0.2750061
8.24263,RightMiddleTom,0,0.2750061
7.892624,LeftHighTom,1,0.4875089
8.823887,RightMiddleTom,0.8984308,0.4250081
9.592648,LeftHighTom,0.8437443,0.3500071
10.37391,RightMiddleTom,0.9531212,0.3875076
11.45517,RightMiddleTom,0,0.0875036
11.19892,LeftHighTom,0.8906269,0.4375082
12.03017,RightMiddleTom,0.9296875,0.4125079
12.82394,LeftHighTom,0.859375,0.3000064
13.58645,RightMiddleTom,1,0.2250054
14.73021,RightMiddleTom,0,0.0375029
14.35521,LeftHighTom,1,0.3375069
15.19272,RightMiddleTom,0.9765606,0.2750061
16.00523,LeftHighTom,1,0.3000064
16.83649,RightMiddleTom,1,0.2625059
17.96775,RightMiddleTom,0,0.0249979
17.624,LeftHighTom,1,0.3500071
18.41776,RightMiddleTom,0.984376,0.2750061
19.24277,LeftHighTom,1,0.2125052
20.03028,RightMiddleTom,1,0.1250041
21.19279,RightMiddleTom,0,0.0124977
20.79279,LeftHighTom,1,0.2375056
21.6053,RightMiddleTom,1,0.2375056
22.4053,LeftHighTom,0,0.5000091
23.51157,RightMiddleTom,0.5468655,0.5000091
24.45533,RightMiddleTom,0,0.5000091
24.03033,LeftHighTom,0,0.5000091
24.83034,RightMiddleTom,0,0.5000091
25.64285,LeftHighTom,0,0.2750061
26.54911,RightMiddleTom,1,0.5000091
27.49912,RightMiddleTom,0.7968712,0.5000091
27.25536,LeftHighTom,0,0.5000091
28.09288,RightMiddleTom,0,0.5000091
28.89288,LeftHighTom,0,0.5000091
29.7304,RightMiddleTom,0,0.5000091
30.96791,RightMiddleTom,0,0.5000091
30.50541,LeftHighTom,0,0.5000091
31.34292,RightMiddleTom,0,0.5000091
32.13042,LeftHighTom,0,0.5000091
32.95544,RightMiddleTom,0,0.5000091
34.16795,RightMiddleTom,0,0.5000091
33.74295,LeftHighTom,0,0.5000091
35.36797,LeftHighTom,0,0.5000091
34.58046,RightMiddleTom,0,0.5000091
37.11799,LeftHighTom,0,0.5000091
37.9055,RightMiddleTom,0,0.5000091
38.73051,LeftHighTom,0,0.5000091
39.53052,RightMiddleTom,0,0.5000091
40.75553,RightMiddleTom,0,0.5000091
40.35553,LeftHighTom,0,0.5000091
41.15554,RightMiddleTom,0,0.5000091
41.98055,LeftHighTom,0,0.5000091
42.76806,RightMiddleTom,0,0.5000091
43.59307,LeftHighTom,0,0.5000091
44.39308,RightMiddleTom,0,0.5000091
45.21809,LeftHighTom,0,0.5000091
46.0306,RightMiddleTom,0,0.5000091
47.23061,RightMiddleTom,0,0.5000091
46.91811,LeftHighTom,0,0.5000091
47.64312,RightMiddleTom,0,0.5000091
48.46813,LeftHighTom,0,0.5000091
49.25564,RightMiddleTom,0,0.5000091
50.08065,LeftHighTom,0,0.5000091
50.89316,RightMiddleTom,0,0.5000091
51.70567,LeftHighTom,0,0.5000091
52.51818,RightMiddleTom,0,0.5000091
53.7182,RightMiddleTom,0,0.5000091
53.33069,LeftHighTom,0,0.5000091
54.1432,RightMiddleTom,0,0.5000091
54.95572,LeftHighTom,0,0.5000091
55.75572,RightMiddleTom,0,0.5000091
56.56824,LeftHighTom,0,0.5000091
57.36824,RightMiddleTom,0,0.5000091
58.20575,LeftHighTom,0,0.5000091
58.99326,RightMiddleTom,0,0.5000091
60.03078,RightMiddleTom,0,0.5000091
59.63077,LeftHighTom,0,0.5000091
60.45578,RightMiddleTom,0,0.5000091
61.24329,LeftHighTom,0,0.5000091
62.0558,RightMiddleTom,0,0.5000091
63.26831,RightMiddleTom,0,0.5000091
62.86832,LeftHighTom,0,0.5000091
63.68082,RightMiddleTom,0,0.5000091
64.50583,LeftHighTom,0,0.5000091
65.30585,RightMiddleTom,0,0.5000091
66.51836,RightMiddleTom,0,0.5000091
66.11835,LeftHighTom,0,0.5000091
66.91837,RightMiddleTom,0,0.5000091
67.73087,LeftHighTom,0,0.5000091
68.54338,RightMiddleTom,0,0.5000091
69.75589,RightMiddleTom,0,0.5000091
70.1684,RightMiddleTom,0,0.5000091
69.4184,LeftHighTom,0,0.5000091
71.90593,RightMiddleTom,0,0.5000091
73.10594,RightMiddleTom,0,0.5000091
72.65593,LeftHighTom,0,0.5000091
73.48094,RightMiddleTom,0,0.5000091
74.29346,LeftHighTom,0,0.5000091
75.11847,RightMiddleTom,0,0.5000091
76.33098,RightMiddleTom,0,0.5000091
75.91847,LeftHighTom,0,0.5000091
76.75598,RightMiddleTom,0,0.5000091
77.54349,LeftHighTom,0,0.5000091
78.356,RightMiddleTom,0,0.5000091
79.58102,RightMiddleTom,0,0.5000091
79.15601,LeftHighTom,0,0.5000091
79.99353,RightMiddleTom,0,0.5000091
80.78104,LeftHighTom,0,0.5000091
81.60605,RightMiddleTom,0,0.5000091
82.80606,RightMiddleTom,0,0.5000091
82.40605,LeftHighTom,0,0.5000091
83.21857,RightMiddleTom,0,0.5000091
84.03107,LeftHighTom,0,0.5000091
84.86859,RightMiddleTom,0,0.5000091
86.05611,RightMiddleTom,0,0.5000091
85.6436,LeftHighTom,0,0.5000091
86.4561,RightMiddleTom,0,0.5000091
87.26862,LeftHighTom,0,0.5000091
88.09363,RightMiddleTom,0,0.5000091
89.14364,RightMiddleTom,0.8749962,0.5000091
88.89363,LeftHighTom,0,0.5000091
89.71864,RightMiddleTom,0,0.5000091
90.50615,LeftHighTom,0,0.5000091
90.97491,RightMiddleTom,0.3281212,0.5000091
92.55618,RightMiddleTom,0,0.0374980
92.13118,LeftHighTom,0,0.4125079
93.03119,RightMiddleTom,0.9374981,0.4125079
93.7562,LeftHighTom,0,0.4125079
94.58121,RightMiddleTom,0,0.0624983
95.73122,RightMiddleTom,1,0.0500031
95.38121,LeftHighTom,0,0.0500031
96.17497,RightMiddleTom,1,0.1000037
96.99373,LeftHighTom,0,0.1000037
