Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0,LeftHighTom,0,0.0000000
0,RightMiddleTom,0,0.0000000
0.5625305,LeftHighTom,0,0.0000000
1.525055,RightMiddleTom,0,0.0000000
2.437561,LeftHighTom,0,0.0000000
3.400085,RightMiddleTom,0,0.0000000
4.312592,LeftHighTom,0,0.0000000
5.275116,RightMiddleTom,0,0.0000000
6.187622,LeftHighTom,0,0.0000000
7.150116,RightMiddleTom,0,0.0000000
8.062653,LeftHighTom,0,0.0000000
9.025146,RightMiddleTom,0,0.0000000
9.937653,LeftHighTom,0,0.0000000
10.90018,RightMiddleTom,0,0.0000000
11.81268,LeftHighTom,0,0.0000000
12.77521,RightMiddleTom,0,0.0000000
13.68771,LeftHighTom,0,0.0000000
14.66272,RightMiddleTom,0,0.0000000
15.56274,LeftHighTom,0,0.0000000
16.52524,RightMiddleTom,0,0.0000000
17.43774,LeftHighTom,0,0.0000000
18.40027,RightMiddleTom,0,0.0000000
19.31277,LeftHighTom,0,0.0000000
20.2753,RightMiddleTom,0,0.0000000
21.18781,LeftHighTom,0,0.0000000
22.1503,RightMiddleTom,0,0.0000000
23.06284,LeftHighTom,0,0.0000000
24.02533,RightMiddleTom,0,0.0000000
24.93784,LeftHighTom,0,0.0000000
25.90036,RightMiddleTom,0,0.0000000
26.81287,LeftHighTom,0,0.0000000
27.76288,RightMiddleTom,0,0.0000000
28.6879,LeftHighTom,0,0.0000000
29.65042,RightMiddleTom,0,0.0000000
30.56293,LeftHighTom,0,0.0000000
31.52542,RightMiddleTom,0,0.0000000
32.43793,LeftHighTom,0,0.0000000
33.40045,RightMiddleTom,0,0.0000000
34.31296,LeftHighTom,0,0.0000000
35.27548,RightMiddleTom,0,0.0000000
36.18799,LeftHighTom,0,0.0000000
37.15051,RightMiddleTom,0,0.0000000
38.06302,LeftHighTom,0,0.0000000
39.02551,RightMiddleTom,0,0.0000000
39.93805,LeftHighTom,0,0.0000000
40.90054,RightMiddleTom,0,0.0000000
41.81305,LeftHighTom,0,0.0000000
42.77557,RightMiddleTom,0,0.0000000
43.68808,LeftHighTom,0,0.0000000
44.6506,RightMiddleTom,0,0.0000000
45.5506,LeftHighTom,0,0.0000000
46.5256,RightMiddleTom,0,0.0000000
47.43814,LeftHighTom,0,0.0000000
49.31314,LeftHighTom,0,0.2000051
48.38815,RightMiddleTom,0,0.0750034
49.45065,LeftHighTom,1,0.0750034
50.25691,RightMiddleTom,1,0.1000037
51.24443,LeftHighTom,1,0.1000037
52.14444,RightMiddleTom,1,0.1375042
53.0882,LeftHighTom,1,0.1250041
54.03195,RightMiddleTom,1,0.1250041
54.95697,LeftHighTom,1,0.1500044
55.92574,RightMiddleTom,1,0.1000037
56.81949,LeftHighTom,1,0.1000037
57.7695,RightMiddleTom,1,0.5000091
58.71327,LeftHighTom,1,0.1750047
59.51953,RightMiddleTom,0.9140663,0.1750047
60.56329,LeftHighTom,0,0.1750047
61.5383,RightMiddleTom,0,0.1750047
62.45081,LeftHighTom,0,0.1750047
63.40082,RightMiddleTom,0,0.1750047
64.31332,LeftHighTom,0,0.1750047
65.27585,RightMiddleTom,0,0.1750047
66.18835,LeftHighTom,0,0.1750047
67.15088,RightMiddleTom,0,0.1750047
68.06339,LeftHighTom,0,0.1750047
69.0134,RightMiddleTom,0,0.1750047
69.93842,LeftHighTom,0,0.1750047
70.90091,RightMiddleTom,0,0.1750047
71.81345,LeftHighTom,0,0.1750047
72.77594,RightMiddleTom,0,0.1750047
73.68845,LeftHighTom,0,0.4000077
74.76347,RightMiddleTom,0.9687424,0.4000077
75.78848,LeftHighTom,0.6406021,0.4000077
76.15724,RightMiddleTom,0.3281021,0.4000077
77.43851,LeftHighTom,0,0.4000077
78.38852,RightMiddleTom,0,0.4000077
79.31354,LeftHighTom,0,0.4000077
80.27603,RightMiddleTom,0,0.4000077
81.18854,LeftHighTom,0,0.4000077
82.15106,RightMiddleTom,0,0.4000077
83.06357,LeftHighTom,0,0.4000077
84.03857,RightMiddleTom,0,0.4000077
84.9386,LeftHighTom,0,0.4000077
85.88861,RightMiddleTom,0,0.4000077
86.81363,LeftHighTom,0,0.4000077
87.77612,RightMiddleTom,0,0.4000077
88.68863,LeftHighTom,0,0.4000077
89.65115,RightMiddleTom,0,0.4000077
90.56366,LeftHighTom,0,0.4000077
91.52618,RightMiddleTom,0,0.4000077
92.43869,LeftHighTom,0,0.4000077
93.40121,RightMiddleTom,0,0.4000077
94.3262,LeftHighTom,0,0.4000077
95.27621,RightMiddleTom,0,0.4000077
96.18875,LeftHighTom,0,0.4000077
97.15125,RightMiddleTom,0,0.4000077
98.06375,LeftHighTom,0,0.4000077
99.01376,RightMiddleTom,0,0.4000077
99.93878,LeftHighTom,0,0.4000077
100.9013,RightMiddleTom,0,0.4000077
101.8138,LeftHighTom,0,0.4000077
102.7763,RightMiddleTom,0,0.4000077
103.6888,LeftHighTom,0,0.4000077
