Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
68.39337,RightMiddleTom,0.8437443,0.5000091
69.79964,RightMiddleTom,1,0.1000037
69.25589,LeftHighTom,0.7187366,0.5000091
70.21215,RightMiddleTom,1,0.0249979
70.88091,LeftHighTom,0.7187462,0.5000091
71.64967,RightMiddleTom,0.9296875,0.0500031
73.03094,RightMiddleTom,1,0.0500031
72.47468,LeftHighTom,0.6718636,0.0875036
73.44969,RightMiddleTom,1,0.0875036
74.33095,LeftHighTom,0,0.0875036
75.05596,RightMiddleTom,0,0.0875036
76.26847,RightMiddleTom,0,0.0875036
