Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0,LeftHighTom,0,0.0000000
1.360044,LeftHighTom,0,0.0000000
2.985064,LeftHighTom,0,0.0000000
4.597584,LeftHighTom,0,0.0000000
6.222604,LeftHighTom,0,0.0000000
7.847624,LeftHighTom,0,0.0000000
9.472645,LeftHighTom,0,0.0000000
11.08517,LeftHighTom,0,0.0000000
12.71018,LeftHighTom,0,0.0000000
14.33521,LeftHighTom,0,0.0000000
15.96022,LeftHighTom,0,0.0000000
17.57274,LeftHighTom,0,0.0000000
19.19777,LeftHighTom,0,0.0000000
20.82279,LeftHighTom,0,0.0000000
22.43531,LeftHighTom,0,0.0000000
24.06033,LeftHighTom,0,0.0000000
25.68534,LeftHighTom,0,0.0000000
27.31037,LeftHighTom,0,0.0000000
28.92289,LeftHighTom,0,0.0000000
30.5479,LeftHighTom,0,0.0000000
