Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0.2000008,RightMiddleTom,0.7499981,0.5000091
0,LeftHighTom,0,0.5000091
0.8625107,RightMiddleTom,0.9375,0.5000091
1.925026,RightMiddleTom,0,0.5000091
1.050011,LeftHighTom,0,0.5000091
2.925034,LeftHighTom,0,0.5000091
2.862534,RightMiddleTom,0,0.5000091
3.88755,LeftHighTom,0,0.5000091
4.737556,RightMiddleTom,0,0.5000091
5.675072,RightMiddleTom,0,0.5000091
4.825058,LeftHighTom,0,0.5000091
6.612579,RightMiddleTom,0,0.5000091
6.675079,LeftHighTom,0,0.5000091
6.862587,RightMiddleTom,0,0.5000091
7.637596,LeftHighTom,0,0.5000091
