Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0,LeftHighTom,0,0.0000000
12.71019,LeftHighTom,0,0.0000000
14.3352,LeftHighTom,0,0.0000000
15.93523,LeftHighTom,0,0.0000000
17.57275,LeftHighTom,0,0.0000000
19.19777,LeftHighTom,0,0.0000000
20.79779,LeftHighTom,0,0.0000000
22.43531,LeftHighTom,0,0.0000000
24.06033,LeftHighTom,0,0.0000000
25.68534,LeftHighTom,0,0.0000000
27.31036,LeftHighTom,0,0.0000000
28.88538,LeftHighTom,0,0.0000000
30.5479,LeftHighTom,0,0.0000000
32.17293,LeftHighTom,0,0.0000000
33.79795,LeftHighTom,0,0.0000000
35.41047,LeftHighTom,0,0.0000000
37.03549,LeftHighTom,0,0.0000000
38.66051,LeftHighTom,0,0.0000000
40.27303,LeftHighTom,0,0.0000000
41.89805,LeftHighTom,0,0.0000000
43.52307,LeftHighTom,0,0.0000000
45.14809,LeftHighTom,0,0.0000000
46.76061,LeftHighTom,0,0.0000000
48.38563,LeftHighTom,0,0.0000000
50.01065,LeftHighTom,0,0.0000000
51.63567,LeftHighTom,0,0.0000000
53.24819,LeftHighTom,0,0.0000000
54.87321,LeftHighTom,0,0.0000000
56.49823,LeftHighTom,0,0.0000000
58.11075,LeftHighTom,0,0.0000000
59.73577,LeftHighTom,0,0.0000000
