Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0,RightMiddleTom,0,0.0000000
0.5250549,RightMiddleTom,0,0.0000000
0,LeftHighTom,0,0.0000000
0.950058,RightMiddleTom,0,0.0000000
1.71257,LeftHighTom,0,0.0000000
2.962585,RightMiddleTom,0,0.0000000
4.175095,RightMiddleTom,0,0.0000000
3.337585,LeftHighTom,0,0.0000000
4.575104,RightMiddleTom,0,0.0000000
4.962601,LeftHighTom,0,0.0000000
5.80011,RightMiddleTom,0,0.0000000
7.012634,RightMiddleTom,0,0.0000000
6.175125,LeftHighTom,0,0.0000000
7.42514,RightMiddleTom,0,0.0000000
8.20015,LeftHighTom,0,0.0000000
9.425156,RightMiddleTom,0,0.0000000
10.66267,RightMiddleTom,0,0.0000000
9.825165,LeftHighTom,0,0.0000000
11.06268,RightMiddleTom,0,0.0000000
11.45018,LeftHighTom,0,0.0000000
12.28769,RightMiddleTom,0,0.0000000
13.50021,RightMiddleTom,0,0.0000000
12.6627,LeftHighTom,0,0.0000000
