Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0.170002,LeftHighTom,0.824995,0.0000000
0,RightMiddleTom,0,0.0000000
0.9000015,LeftHighTom,0,0.0400000
2.079998,RightMiddleTom,0.7499981,0.0600000
3.580002,LeftHighTom,1,0.0000000
4.970001,RightMiddleTom,1,0.0000000
6.32,LeftHighTom,1,0.0400000
7.700001,RightMiddleTom,0.9999943,0.0000000
9.099998,LeftHighTom,1,0.0200000
10.46,RightMiddleTom,1,0.0200000
11.83,LeftHighTom,0.9749985,0.0000000
13.21,RightMiddleTom,0.9749985,0.0600000
14.6,LeftHighTom,1,0.0200000
15.95,RightMiddleTom,0.9249973,0.0200000
17.35,LeftHighTom,0.9749985,0.0400000
18.75,RightMiddleTom,1,0.0400000
20.12,LeftHighTom,1,0.0400000
21.5,RightMiddleTom,1,0.0400000
22.88,LeftHighTom,1,0.0200000
24.22,RightMiddleTom,0.9500027,0.0000000
25.61,LeftHighTom,0.9749985,0.0000000
27,RightMiddleTom,1,0.0000000
28.38,LeftHighTom,0.9999943,0.0000000
29.86,RightMiddleTom,0,0.0000000
31.24,LeftHighTom,0,0.0000000
32.62,RightMiddleTom,0,0.0000000
