Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0,RightMiddleTom,0,0.0000000
0,LeftHighTom,0,0.3875076
0.6800346,RightMiddleTom,0.9375,0.1875049
1.805048,RightMiddleTom,1,0.1749997
1.367544,LeftHighTom,1,0.2375056
2.205053,RightMiddleTom,1,0.5000091
3.167566,LeftHighTom,0.8437448,0.2750061
3.855076,RightMiddleTom,1,0.3000064
5.08634,RightMiddleTom,1,0.1124989
4.667585,LeftHighTom,0.999999,0.3125066
5.498846,RightMiddleTom,1,0.2750061
6.280106,LeftHighTom,1,0.2375056
7.073864,RightMiddleTom,1,0.2500057
8.292629,RightMiddleTom,1,0.1749997
7.880123,LeftHighTom,1,0.2625059
8.711386,RightMiddleTom,1,0.2250054
9.492645,LeftHighTom,1,0.1875049
10.2989,RightMiddleTom,1,0.2000051
11.53017,RightMiddleTom,1,0.1874999
11.10517,LeftHighTom,1,0.2500057
11.95518,RightMiddleTom,1,0.2125052
12.72393,LeftHighTom,1,0.2000051
13.5427,RightMiddleTom,1,0.2375056
14.81146,RightMiddleTom,1,0.1124989
14.36146,LeftHighTom,1,0.2875062
15.21147,RightMiddleTom,1,0.2125052
15.97398,LeftHighTom,1,0.2000051
16.79273,RightMiddleTom,1,0.2500057
18.04275,RightMiddleTom,1,0.1374992
17.61774,LeftHighTom,1,0.2625059
18.44901,RightMiddleTom,1,0.2375056
19.22402,LeftHighTom,1,0.2500057
20.05528,RightMiddleTom,1,0.2500057
21.26154,RightMiddleTom,1,0.1874999
20.85529,LeftHighTom,1,0.2375056
21.67405,RightMiddleTom,1,0.5000091
22.46781,LeftHighTom,1,0.2625059
23.13656,RightMiddleTom,0.9062462,0.2125052
24.45533,RightMiddleTom,0,0.2125052
24.08658,LeftHighTom,1,0.2750061
24.93034,RightMiddleTom,1,0.1875049
25.6866,LeftHighTom,1,0.2125052
26.52411,RightMiddleTom,1,0.2125052
27.75537,RightMiddleTom,1,0.1624995
27.32412,LeftHighTom,1,0.2500057
28.16788,RightMiddleTom,1,0.1875049
28.93664,LeftHighTom,1,0.2500057
29.7929,RightMiddleTom,1,0.2625059
31.03666,RightMiddleTom,1,0.0874986
30.58666,LeftHighTom,1,0.3000064
31.43042,RightMiddleTom,1,0.1875049
32.17418,LeftHighTom,1,0.2500057
33.03044,RightMiddleTom,1,0.1875049
34.2242,RightMiddleTom,1,0.2125052
33.7992,LeftHighTom,1,0.2375056
34.64921,RightMiddleTom,1,0.2125052
35.43672,LeftHighTom,1,0.2625059
36.28673,RightMiddleTom,1,0.2625059
37.493,RightMiddleTom,1,0.1499994
37.07424,LeftHighTom,1,0.2750061
37.9055,RightMiddleTom,1,0.2500057
38.69301,LeftHighTom,1,0.2250054
39.50552,RightMiddleTom,1,0.2125052
40.72428,RightMiddleTom,1,0.1749997
40.29928,LeftHighTom,1,0.2625059
41.14929,RightMiddleTom,1,0.2250054
41.93055,LeftHighTom,1,0.2250054
42.69306,RightMiddleTom,0,0.2250054
43.91808,RightMiddleTom,0,0.2250054
43.48057,LeftHighTom,0,0.5000091
44.37433,RightMiddleTom,1,0.5000091
44.78059,LeftHighTom,0.4374886,0.5000091
45.9431,RightMiddleTom,0,0.5000091
47.15562,RightMiddleTom,0,0.5000091
46.55561,LeftHighTom,0.8125019,0.5000091
47.56812,RightMiddleTom,0,0.5000091
