Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0,RightMiddleTom,0,0.0000000
0,LeftHighTom,0,0.0000000
0.6450272,RightMiddleTom,0,0.0000000
1.757545,LeftHighTom,0,0.0000000
2.695053,RightMiddleTom,0,0.0000000
3.807571,LeftHighTom,0,0.0000000
4.745079,RightMiddleTom,0,0.0000000
5.857597,LeftHighTom,0,0.0000000
6.795105,RightMiddleTom,0,0.0000000
7.907623,LeftHighTom,0,0.0000000
8.845131,RightMiddleTom,0,0.0000000
9.957649,LeftHighTom,0,0.0000000
10.89516,RightMiddleTom,0,0.0000000
12.00767,LeftHighTom,0,0.0000000
12.95768,RightMiddleTom,0,0.0000000
14.0702,LeftHighTom,0,0.0000000
15.00771,RightMiddleTom,0,0.0000000
16.12022,LeftHighTom,0,0.0000000
17.05773,RightMiddleTom,0,0.0000000
18.17025,LeftHighTom,0,0.0000000
19.10776,RightMiddleTom,0,0.0000000
20.22028,LeftHighTom,0,0.0000000
21.15778,RightMiddleTom,0,0.0000000
22.2703,LeftHighTom,0,0.0000000
23.20781,RightMiddleTom,0,0.0000000
24.32033,LeftHighTom,0,0.0000000
25.25784,RightMiddleTom,0,0.0000000
26.37035,LeftHighTom,0,0.0000000
27.30786,RightMiddleTom,0,0.0000000
28.42037,LeftHighTom,0,0.0000000
