Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0,LeftHighTom,0,0.0000000
0,RightMiddleTom,0,0.0000000
0.7325296,LeftHighTom,0,0.0000000
1.670041,RightMiddleTom,0,0.0000000
2.782555,LeftHighTom,0,0.0000000
3.720066,RightMiddleTom,0,0.0000000
4.83258,LeftHighTom,0,0.0000000
5.770091,RightMiddleTom,0,0.0000000
6.882606,LeftHighTom,0,0.0000000
7.820117,RightMiddleTom,0,0.0000000
8.932631,LeftHighTom,0,0.0000000
9.870143,RightMiddleTom,0,0.0000000
10.98266,LeftHighTom,0,0.0000000
11.92017,RightMiddleTom,0,0.0000000
13.04518,LeftHighTom,0,0.0000000
13.98269,RightMiddleTom,0,0.0000000
15.09521,LeftHighTom,0,0.0000000
16.03272,RightMiddleTom,0,0.0000000
17.14523,LeftHighTom,0,0.0000000
18.08274,RightMiddleTom,0,0.0000000
19.19526,LeftHighTom,0,0.0000000
20.13277,RightMiddleTom,0,0.0000000
21.24529,LeftHighTom,0,0.0000000
22.1828,RightMiddleTom,0,0.0000000
23.29531,LeftHighTom,0,0.0000000
24.23282,RightMiddleTom,0,0.0000000
25.34533,LeftHighTom,0,0.0000000
26.28285,RightMiddleTom,0,0.0000000
27.39536,LeftHighTom,0,0.0000000
28.33287,RightMiddleTom,0,0.0000000
29.44538,LeftHighTom,0,0.0000000
30.3829,RightMiddleTom,0,0.0000000
