Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0,RightMiddleTom,0,0.0000000
0,LeftHighTom,0,0.0000000
0.6000328,RightMiddleTom,0,0.0000000
1.662546,LeftHighTom,0,0.0000000
2.462555,RightMiddleTom,0,0.0000000
3.500069,LeftHighTom,0,0.0000000
4.350079,RightMiddleTom,0,0.0000000
5.375092,LeftHighTom,0,0.0000000
6.225101,RightMiddleTom,0,0.0000000
7.300114,LeftHighTom,0,0.0000000
8.100124,RightMiddleTom,0,0.0000000
9.150139,LeftHighTom,0,0.0000000
9.975147,RightMiddleTom,0,0.0000000
11.00016,LeftHighTom,0,0.0000000
11.85017,RightMiddleTom,0,0.0000000
12.87518,LeftHighTom,0,0.0000000
13.7127,RightMiddleTom,0,0.0000000
14.75021,LeftHighTom,0,0.0000000
15.60022,RightMiddleTom,0,0.0000000
16.66273,LeftHighTom,0,0.0000000
17.47524,RightMiddleTom,0,0.0000000
18.50026,LeftHighTom,0,0.0000000
19.35027,RightMiddleTom,0,0.0000000
20.37528,LeftHighTom,0,0.0000000
21.21279,RightMiddleTom,0,0.0000000
22.2503,LeftHighTom,0,0.0000000
23.10031,RightMiddleTom,0,0.0000000
24.11282,LeftHighTom,0,0.0000000
24.97533,RightMiddleTom,0,0.0000000
26.00035,LeftHighTom,0,0.0000000
26.85036,RightMiddleTom,0,0.0000000
27.87537,LeftHighTom,0,0.0000000
28.72538,RightMiddleTom,0,0.0000000
29.7504,LeftHighTom,0,0.0000000
30.60041,RightMiddleTom,0,0.0000000
31.62542,LeftHighTom,0,0.0000000
32.47543,RightMiddleTom,0,0.0000000
33.50044,LeftHighTom,0,0.0000000
34.35045,RightMiddleTom,0,0.0000000
35.37546,LeftHighTom,0,0.0000000
36.22548,RightMiddleTom,0,0.0000000
37.25049,LeftHighTom,0,0.0000000
38.1005,RightMiddleTom,0,0.0000000
39.12551,LeftHighTom,0,0.0000000
39.97552,RightMiddleTom,0,0.0000000
41.00054,LeftHighTom,0,0.0000000
41.85054,RightMiddleTom,0,0.0000000
42.87556,LeftHighTom,0,0.0000000
43.72557,RightMiddleTom,0,0.0000000
44.75058,LeftHighTom,0,0.0000000
45.60059,RightMiddleTom,0,0.0000000
46.62561,LeftHighTom,0,0.0000000
47.47561,RightMiddleTom,0,0.0000000
48.50063,LeftHighTom,0,0.0000000
49.35064,RightMiddleTom,0,0.0000000
50.37565,LeftHighTom,0,0.0000000
51.22567,RightMiddleTom,0,0.0000000
52.25068,LeftHighTom,0,0.0000000
53.10069,RightMiddleTom,0,0.0000000
54.1257,LeftHighTom,0,0.0000000
54.97571,RightMiddleTom,0,0.0000000
56.00072,LeftHighTom,0,0.0000000
56.85073,RightMiddleTom,0,0.0000000
57.87574,LeftHighTom,0,0.0000000
58.72576,RightMiddleTom,0,0.0000000
59.75077,LeftHighTom,0,0.0000000
60.60078,RightMiddleTom,0,0.0000000
61.62579,LeftHighTom,0,0.0000000
62.4758,RightMiddleTom,0,0.0000000
63.50081,LeftHighTom,0,0.0000000
64.35083,RightMiddleTom,0,0.0000000
65.37584,LeftHighTom,0,0.0000000
66.22585,RightMiddleTom,0,0.0000000
67.25087,LeftHighTom,0,0.0000000
68.10088,RightMiddleTom,0,0.0000000
69.12589,LeftHighTom,0,0.0000000
69.97589,RightMiddleTom,0,0.0000000
71.00092,LeftHighTom,0,0.0000000
71.85092,RightMiddleTom,0,0.0000000
72.87593,LeftHighTom,0,0.0000000
73.72594,RightMiddleTom,0,0.0000000
74.75096,LeftHighTom,0,0.0000000
75.60097,RightMiddleTom,0,0.0000000
76.62598,LeftHighTom,0,0.0000000
77.47598,RightMiddleTom,0,0.0000000
78.50101,LeftHighTom,0,0.0000000
79.35101,RightMiddleTom,0,0.0000000
80.37602,LeftHighTom,0,0.0000000
81.22604,RightMiddleTom,0,0.0000000
82.25105,LeftHighTom,0,0.0000000
83.10106,RightMiddleTom,0,0.0000000
84.12607,LeftHighTom,0,0.0000000
84.97609,RightMiddleTom,0,0.0000000
86.0011,LeftHighTom,0,0.0000000
86.8511,RightMiddleTom,0,0.0000000
87.87611,LeftHighTom,0,0.0000000
88.72614,RightMiddleTom,0,0.0000000
89.75114,LeftHighTom,0,0.0000000
90.60115,RightMiddleTom,0,0.0000000
91.62616,LeftHighTom,0,0.0000000
92.47618,RightMiddleTom,0,0.0000000
93.50119,LeftHighTom,0,0.0000000
94.3512,RightMiddleTom,0,0.0000000
95.37621,LeftHighTom,0,0.0000000
96.22623,RightMiddleTom,0,0.0000000
97.25124,LeftHighTom,0,0.0000000
98.10126,RightMiddleTom,0,0.0000000
99.12627,LeftHighTom,0,0.0000000
99.97627,RightMiddleTom,0,0.0000000
101.0013,LeftHighTom,0,0.0000000
101.8513,RightMiddleTom,0,0.0000000
102.8763,LeftHighTom,0,0.0000000
103.7263,RightMiddleTom,0,0.0000000
104.7513,LeftHighTom,0,0.0000000
105.6013,RightMiddleTom,0,0.0000000
106.6639,LeftHighTom,0,0.0000000
107.4764,RightMiddleTom,0,0.0000000
108.5014,LeftHighTom,0,0.0000000
109.3514,RightMiddleTom,0,0.0000000
