Timestamp,WhichInstrumentWasHit,SyncRateBetweenPlayerAndDrummingAgent,RhythmErrorRate
0,LeftHighTom,0,0.0000000
0,RightMiddleTom,0,0.0000000
0.5500121,LeftHighTom,0,0.0000000
1.22502,RightMiddleTom,0,0.0000000
1.96253,LeftHighTom,0,0.0000000
3.250045,LeftHighTom,0,0.0000000
3.925054,LeftHighTom,0,0.0000000
2.575037,RightMiddleTom,0,0.0000000
4.612563,LeftHighTom,0,0.0000000
5.28757,RightMiddleTom,0,0.0000000
5.950079,LeftHighTom,0,0.0000000
6.637588,RightMiddleTom,0,0.0000000
7.312596,LeftHighTom,0,0.0000000
8.662613,LeftHighTom,0,0.0000000
7.975104,RightMiddleTom,0,0.0000000
10.01263,LeftHighTom,0,0.1874999
10.68764,RightMiddleTom,0,0.1624995
11.13764,LeftHighTom,0.7499933,0.5000091
11.82515,RightMiddleTom,0.7812452,0.1749997
12.49391,LeftHighTom,0.6718683,0.5000091
13.80018,LeftHighTom,0.6249928,0.5000091
14.72519,LeftHighTom,0,0.5000091
13.63767,RightMiddleTom,0.421865,0.5000091
15.4002,LeftHighTom,0,0.5000091
16.35021,RightMiddleTom,0.5624914,0.5000091
16.75021,LeftHighTom,0,0.5000091
17.41272,RightMiddleTom,0,0.4875089
18.25023,LeftHighTom,0.9687448,0.4250081
19.55025,LeftHighTom,1,0.4000077
18.86899,RightMiddleTom,0.9843707,0.4125079
20.88152,LeftHighTom,1,0.4500084
21.56902,RightMiddleTom,0.9531212,0.4500084
22.25028,LeftHighTom,0.9687448,0.4750087
22.92529,RightMiddleTom,0.9062457,0.4250081
23.59405,LeftHighTom,1,0.5000091
24.96907,LeftHighTom,0.8906221,0.0500031
25.42532,LeftHighTom,1,0.0500031
24.28781,RightMiddleTom,0.8749962,0.3750074
26.27533,LeftHighTom,1,0.3750074
26.86284,RightMiddleTom,0,0.4000077
27.62535,LeftHighTom,1,0.4500084
28.31286,RightMiddleTom,0.9374952,0.4250081
28.98787,LeftHighTom,0.999999,0.4375082
30.37538,LeftHighTom,0.8749962,0.5000091
29.66287,RightMiddleTom,0.9687471,0.5000091
31.7129,LeftHighTom,0.9062481,0.5000091
31.9129,RightMiddleTom,0.3437448,0.5000091
32.92542,LeftHighTom,0,0.5000091
33.77543,RightMiddleTom,0.8124971,0.5000091
34.27543,LeftHighTom,0,0.5000091
35.61295,LeftHighTom,0,0.5000091
36.28796,LeftHighTom,0,0.5000091
34.92544,RightMiddleTom,0,0.5000091
36.98797,LeftHighTom,0,0.4000077
37.75048,RightMiddleTom,1,0.4875089
38.45673,LeftHighTom,0.921874,0.4875089
39.11924,RightMiddleTom,0.8906174,0.5000091
39.81925,LeftHighTom,0.9218693,0.4875089
41.16302,LeftHighTom,0.8749914,0.5000091
40.45676,RightMiddleTom,0.8906174,0.5000091
42.36303,LeftHighTom,0,0.3500071
42.62554,RightMiddleTom,0.5390553,0.3750074
43.78805,LeftHighTom,1,0.4000077
44.46306,RightMiddleTom,0.999999,0.4250081
45.16307,LeftHighTom,0.999999,0.5000091
46.41309,LeftHighTom,0,0.0749985
46.95059,LeftHighTom,0.8437443,0.0749985
45.88808,RightMiddleTom,0.8124971,0.4500084
47.8756,LeftHighTom,0.9687424,0.4750087
48.56311,RightMiddleTom,0.9374952,0.4750087
49.23812,LeftHighTom,0.9374952,0.4625086
49.90063,RightMiddleTom,0.9687471,0.5000091
50.59439,LeftHighTom,0.9218693,0.5000091
51.93816,LeftHighTom,0.9062433,0.5000091
51.27564,RightMiddleTom,0.8124971,0.3500071
53.21317,LeftHighTom,1,0.4125079
53.91943,RightMiddleTom,1,0.4125079
54.59444,LeftHighTom,1,0.4250081
55.26319,RightMiddleTom,0.9687471,0.4625086
55.9632,LeftHighTom,0.9375,0.5000091
57.22572,LeftHighTom,0,0.5000091
57.87572,LeftHighTom,0,0.5000091
56.70071,RightMiddleTom,0.7812405,0.5000091
58.51324,LeftHighTom,1,0.5000091
58.84449,RightMiddleTom,0.6640606,0.5000091
59.56325,LeftHighTom,0.4374886,0.5000091
60.57576,RightMiddleTom,0.4531145,0.5000091
60.91327,LeftHighTom,0.4374981,0.5000091
62.61954,LeftHighTom,0.65624,0.5000091
62.43203,RightMiddleTom,0.5729154,0.5000091
64.1133,LeftHighTom,0.9062462,0.1500044
63.93206,RightMiddleTom,0,0.5000091
65.38832,LeftHighTom,0.8333321,0.0625032
65.96333,RightMiddleTom,0,0.5000091
66.78835,LeftHighTom,0.8359318,0.5000091
67.98835,LeftHighTom,0,0.5000091
68.63836,LeftHighTom,0,0.5000091
67.31335,RightMiddleTom,0,0.5000091
