x,y,z,focusItem,time
0.06003562,1.899685,-1.325906,Poster,00:05.928
0.0526204,1.903652,-1.325906,Poster,00:05.939
0.0431996,1.894797,-1.325906,Poster,00:05.950
0.0347503,1.899238,-1.325906,Poster,00:05.961
0.03611819,1.896406,-1.325906,Poster,00:05.972
0.03408426,1.890725,-1.325906,Poster,00:05.983
0.0289983,1.884115,-1.325906,Poster,00:05.994
0.02754679,1.882997,-1.325906,Poster,00:06.005
0.007356569,1.882945,-1.325906,Poster,00:06.016
-0.1019376,1.803296,-1.325906,Poster,00:06.027
-0.1590612,1.780963,-1.325906,Poster,00:06.039
-0.2404248,1.729236,-1.325906,Poster,00:06.050
-0.2466355,1.715586,-1.325906,Poster,00:06.061
-0.2286515,1.724408,-1.325906,Poster,00:06.072
-0.2402369,1.715108,-1.325906,Poster,00:06.084
-0.2400817,1.715383,-1.325906,Poster,00:06.094
-0.2498843,1.720355,-1.325906,Poster,00:06.105
-0.2518253,1.726118,-1.325906,Poster,00:06.116
-0.2395148,1.729553,-1.325906,Poster,00:06.127
-0.238782,1.732949,-1.325906,Poster,00:06.138
-0.237187,1.722158,-1.325906,Poster,00:06.150
-0.232211,1.722325,-1.325906,Poster,00:06.161
-0.2368995,1.709561,-1.325906,Poster,00:06.172
-0.2261095,1.721133,-1.325906,Poster,00:06.183
-0.2366465,1.71464,-1.325906,Poster,00:06.194
-0.2491227,1.716575,-1.325906,Poster,00:06.205
-0.2588447,1.716841,-1.325906,Poster,00:06.216
-0.2733531,1.716331,-1.325906,Poster,00:06.227
-0.2864467,1.716216,-1.325906,Poster,00:06.238
-0.2761166,1.713584,-1.325906,Poster,00:06.249
-0.3017155,1.717928,-1.325906,Poster,00:06.261
-0.4084496,1.701624,-1.325906,Poster,00:06.272
-0.636892,1.690422,-1.325906,Poster,00:06.283
-0.7804939,1.682959,-1.325906,Poster,00:06.294
-0.9036567,1.683139,-1.325906,Poster,00:06.305
-0.8558586,1.679815,-1.325906,Poster,00:06.317
-0.8930625,1.676645,-1.325906,Poster,00:06.327
-0.921048,1.675962,-1.325906,Poster,00:06.338
-0.9290553,1.686138,-1.325906,Poster,00:06.349
-0.9092011,1.664463,-1.325906,Poster,00:06.361
-0.9188819,1.668888,-1.325906,Poster,00:06.372
