x,y,z,focusItem,time
0.3451733,0.8263811,2.605238,Drumming Partner,00:03
0.4083506,0.8663676,2.605238,Drumming Partner,00:03
0.4033942,0.6344867,2.605238,Drumming Partner,00:03
0.3823869,0.7312746,2.605238,Drumming Partner,00:03
0.3654895,0.7467871,2.605238,Drumming Partner,00:03
0.4000466,0.7243241,2.605238,Drumming Partner,00:03
0.3720538,0.7397175,2.605238,Drumming Partner,00:03
0.3833035,0.7217442,2.605238,Drumming Partner,00:03
0.3893232,0.7294528,2.605238,Drumming Partner,00:03
0.4132096,0.7297412,2.605238,Drumming Partner,00:03
0.4128519,0.7337923,2.605238,Drumming Partner,00:03
0.3976378,0.7461971,2.605238,Drumming Partner,00:03
0.3916274,0.7439781,2.605238,Drumming Partner,00:03
0.3948399,0.7396187,2.605238,Drumming Partner,00:03
0.3932923,0.7364792,2.605238,Drumming Partner,00:03
0.3917947,0.7384289,2.605238,Drumming Partner,00:03
0.3977467,0.7444015,2.605238,Drumming Partner,00:03
0.395634,0.7460173,2.605238,Drumming Partner,00:04
0.3951862,0.7515846,2.605238,Drumming Partner,00:04
0.3985046,0.7534058,2.605238,Drumming Partner,00:04
0.4022707,0.7642579,2.605238,Drumming Partner,00:04
0.3680609,0.7399417,2.605238,Drumming Partner,00:04
0.4222283,0.762004,2.605238,Drumming Partner,00:04
0.3933423,0.7389941,2.605238,Drumming Partner,00:04
0.4118055,0.7299292,2.605238,Drumming Partner,00:04
0.4042794,0.7504094,2.605238,Drumming Partner,00:04
0.4187844,0.7415133,2.605238,Drumming Partner,00:04
0.4108712,0.7378116,2.605238,Drumming Partner,00:04
0.4083933,0.735067,2.605238,Drumming Partner,00:04
0.4174789,0.7138528,2.605238,Drumming Partner,00:04
0.4133713,0.7107629,2.605238,Drumming Partner,00:04
0.3898661,0.7063086,2.605238,Drumming Partner,00:04
0.4043897,0.694862,2.605238,Drumming Partner,00:04
0.3759934,0.6709051,2.605238,Drumming Partner,00:04
0.3555074,0.5984181,2.605238,Drumming Partner,00:04
0.4134727,0.3974378,2.605238,Drumming Partner,00:04
0.1016358,0.859429,0.8963999,,00:04
-0.1880258,0.0110931,1.111474,Floor,00:04
-0.1788865,0.01109308,1.246705,Floor,00:04
-0.1729023,0.0110931,1.117168,Floor,00:04
-0.09276956,0.0110931,1.090607,Floor,00:04
-0.1448566,0.0110931,1.107944,Floor,00:04
-0.1360367,0.0110931,1.096248,Floor,00:04
-0.1136212,0.01109307,1.392743,Floor,00:04
-0.0528286,0.612834,0.8419132,,00:04
-0.03829795,0.01109309,1.177833,Floor,00:04
-0.03930723,0.01109308,1.278187,Floor,00:04
-0.01961281,0.01109308,1.296888,Floor,00:04
-0.01339908,0.01109307,1.342151,Floor,00:04
0.08792585,0.01109307,1.391161,Floor,00:04
0.03251493,0.01109307,1.382623,Floor,00:04
0.06414321,0.7746933,0.7976669,,00:04
0.09629336,0.7055126,0.8029939,,00:04
0.1127116,0.8185552,0.7796931,,00:04
0.1134406,0.8390466,0.8346765,,00:04
0.1860499,0.9104068,0.9868264,,00:04
0.4165399,0.8918719,2.605238,Drumming Partner,00:04
0.4126421,0.8956666,2.605238,Drumming Partner,00:04
0.4132699,0.8733346,2.605238,Drumming Partner,00:04
0.3974569,0.8683854,2.605238,Drumming Partner,00:04
0.3630251,0.8865567,2.605238,Drumming Partner,00:04
0.3677299,0.9248499,2.605238,Drumming Partner,00:05
0.3866541,0.9309337,2.605238,Drumming Partner,00:05
0.4073111,0.9248616,2.605238,Drumming Partner,00:05
0.4041536,0.9116554,2.605238,Drumming Partner,00:05
0.4034997,0.903389,2.605238,Drumming Partner,00:05
0.3987531,0.8957899,2.605238,Drumming Partner,00:05
0.4130452,0.9032223,2.605238,Drumming Partner,00:05
0.4194232,0.836493,2.605238,Drumming Partner,00:05
0.388052,0.793149,2.605238,Drumming Partner,00:05
0.4024817,0.838459,2.605238,Drumming Partner,00:05
0.4181852,0.8140199,2.605238,Drumming Partner,00:05
0.2949858,0.5657063,2.605238,Drumming Partner,00:05
0.4114142,0.8202155,2.605238,Drumming Partner,00:05
0.3718451,0.8371229,2.605238,Drumming Partner,00:05
0.3534978,0.8266739,2.605238,Drumming Partner,00:05
0.3723496,0.838408,2.605238,Drumming Partner,00:05
0.3882523,0.8562711,2.605238,Drumming Partner,00:05
0.3764445,0.8415039,2.605238,Drumming Partner,00:05
0.4130455,0.8273937,2.605238,Drumming Partner,00:05
0.3061197,0.8100808,2.605238,Drumming Partner,00:05
0.4223588,0.8498807,2.605238,Drumming Partner,00:05
0.3326389,0.8145653,2.605238,Drumming Partner,00:05
0.3134516,0.8107893,2.605238,Drumming Partner,00:05
0.3350391,0.8048978,2.605238,Drumming Partner,00:05
0.3481005,0.8312484,2.605238,Drumming Partner,00:05
0.3518412,0.8317169,2.605238,Drumming Partner,00:05
0.3703833,0.8322402,2.605238,Drumming Partner,00:06
0.3552175,0.8469461,2.605238,Drumming Partner,00:06
0.418014,0.8599744,2.605238,Drumming Partner,00:06
0.3783398,0.8345342,2.605238,Drumming Partner,00:06
0.3706478,0.8475545,2.605238,Drumming Partner,00:06
0.363342,0.8286629,2.605238,Drumming Partner,00:06
0.3673472,0.8224299,2.605238,Drumming Partner,00:06
0.3538534,0.8256069,2.605238,Drumming Partner,00:06
0.421823,0.8314183,2.605238,Drumming Partner,00:06
0.4135486,0.8226268,2.605238,Drumming Partner,00:06
0.3945523,0.7901767,2.605238,Drumming Partner,00:06
0.3850918,0.7955949,2.605238,Drumming Partner,00:06
0.3877478,0.7797416,2.605238,Drumming Partner,00:06
0.3947054,0.7964472,2.605238,Drumming Partner,00:06
0.3975679,0.7864549,2.605238,Drumming Partner,00:06
