x,y,z,focusItem,time
2.435917,1.115083,5,Barn (In Front),00:07
2.470785,1.118535,5,Barn (In Front),00:07
2.440307,1.140808,5,Barn (In Front),00:07
2.455943,1.149018,5,Barn (In Front),00:07
2.602143,1.290024,5,Barn (In Front),00:07
2.714734,1.477568,5,Barn (In Front),00:07
2.835418,1.733657,5,Barn (In Front),00:07
2.83113,1.727903,5,Barn (In Front),00:07
2.832183,1.760366,5,Barn (In Front),00:07
2.845498,1.767984,5,Barn (In Front),00:07
2.809672,1.77542,5,Barn (In Front),00:07
2.811821,1.757092,5,Barn (In Front),00:07
2.810241,1.775123,5,Barn (In Front),00:07
2.81285,1.742432,5,Barn (In Front),00:07
2.842231,1.733941,5,Barn (In Front),00:07
2.774101,1.724257,5,Barn (In Front),00:07
2.82221,1.707533,5,Barn (In Front),00:07
2.821027,1.721063,5,Barn (In Front),00:07
2.789625,1.720111,5,Barn (In Front),00:07
2.757882,1.69565,5,Barn (In Front),00:07
2.798039,1.731332,5,Barn (In Front),00:07
2.793528,1.70061,5,Barn (In Front),00:07
2.83111,1.74282,5,Barn (In Front),00:07
2.832198,1.725138,5,Barn (In Front),00:07
2.817486,1.736955,5,Barn (In Front),00:07
2.851627,1.741445,5,Barn (In Front),00:07
2.884733,1.724833,5,Barn (In Front),00:07
2.863716,1.697865,5,Barn (In Front),00:07
2.995458,1.796889,5,Barn (In Front),00:07
3.202742,1.934397,5,Barn (In Front),00:07
3.32652,2.099107,5,Barn (In Front),00:07
3.399148,2.163978,5,Barn (In Front),00:07
3.39318,2.176357,5,Barn (In Front),00:07
3.399857,2.155416,5,Barn (In Front),00:07
3.394746,2.157893,5,Barn (In Front),00:07
3.378729,2.135449,5,Barn (In Front),00:07
3.352357,2.109265,5,Barn (In Front),00:07
3.339763,2.043169,5,Barn (In Front),00:07
3.363306,2.068648,5,Barn (In Front),00:07
3.271877,2.096561,5,Barn (In Front),00:07
3.252439,2.030226,5,Barn (In Front),00:07
3.224441,1.998896,5,Barn (In Front),00:07
3.211585,2.027027,5,Barn (In Front),00:07
3.192101,2.029119,5,Barn (In Front),00:07
3.224579,2.043608,5,Barn (In Front),00:07
3.208147,2.030792,5,Barn (In Front),00:07
3.203263,2.040331,5,Barn (In Front),00:07
3.190858,2.023395,5,Barn (In Front),00:07
3.129462,2.012702,5,Barn (In Front),00:07
3.166994,2.034187,5,Barn (In Front),00:07
3.140136,2.018754,5,Barn (In Front),00:07
3.155991,2.001048,5,Barn (In Front),00:07
3.181817,2.018519,5,Barn (In Front),00:07
3.144744,2.006392,5,Barn (In Front),00:07
3.160175,2.031491,5,Barn (In Front),00:07
3.160045,2.040923,5,Barn (In Front),00:07
3.174625,2.071104,5,Barn (In Front),00:08
3.191154,2.077287,5,Barn (In Front),00:08
3.201519,2.041868,5,Barn (In Front),00:08
3.227553,2.052421,5,Barn (In Front),00:08
3.217307,2.073167,5,Barn (In Front),00:08
3.227412,1.986384,5,Barn (In Front),00:08
3.261844,2.014638,5,Barn (In Front),00:08
3.272538,2.01661,5,Barn (In Front),00:08
3.292021,2.025748,5,Barn (In Front),00:08
3.241839,1.94441,5,Barn (In Front),00:08
3.104801,1.715854,5,Barn (In Front),00:08
3.145016,1.818963,5,Barn (In Front),00:08
3.096902,1.819371,5,Barn (In Front),00:08
3.075115,1.727597,5,Barn (In Front),00:08
3.079143,1.709384,5,Barn (In Front),00:08
3.070811,1.631736,5,Barn (In Front),00:08
3.00155,1.273145,5,Barn (In Front),00:08
3.076626,1.452142,5,Barn (In Front),00:08
2.846773,1.356745,5,Barn (In Front),00:08
3.026932,1.325461,5,Barn (In Front),00:08
3.010361,1.393042,5,Barn (In Front),00:08
2.921295,1.267099,5,Barn (In Front),00:08
2.970188,1.363805,5,Barn (In Front),00:08
3.03459,1.480976,5,Barn (In Front),00:08
3.052532,1.45098,5,Barn (In Front),00:08
3.02077,1.402108,5,Barn (In Front),00:08
3.070228,1.393375,5,Barn (In Front),00:08
3.116481,1.430152,5,Barn (In Front),00:08
3.097802,1.441329,5,Barn (In Front),00:08
3.0368,1.383733,5,Barn (In Front),00:08
3.027437,1.401465,5,Barn (In Front),00:08
3.018866,1.405166,5,Barn (In Front),00:08
3.051816,1.389945,5,Barn (In Front),00:08
3.107597,1.414482,5,Barn (In Front),00:08
3.09947,1.422976,5,Barn (In Front),00:08
3.077243,1.448189,5,Barn (In Front),00:08
3.08405,1.415657,5,Barn (In Front),00:08
3.015943,1.407704,5,Barn (In Front),00:08
2.996522,1.452253,5,Barn (In Front),00:08
3.036352,1.475282,5,Barn (In Front),00:08
2.954577,1.459792,5,Barn (In Front),00:08
2.949466,1.440351,5,Barn (In Front),00:08
2.962053,1.429351,5,Barn (In Front),00:08
2.964362,1.457912,5,Barn (In Front),00:08
2.986303,1.429718,5,Barn (In Front),00:08
3.037466,1.430761,5,Barn (In Front),00:08
3.038475,1.42812,5,Barn (In Front),00:08
3.097589,1.409681,5,Barn (In Front),00:08
3.191975,1.37914,5,Barn (In Front),00:08
3.179547,1.375324,5,Barn (In Front),00:08
3.201689,1.367547,5,Barn (In Front),00:08
3.204565,1.37381,5,Barn (In Front),00:08
3.224425,1.375741,5,Barn (In Front),00:08
3.238039,1.383133,5,Barn (In Front),00:08
3.214537,1.364071,5,Barn (In Front),00:08
3.222991,1.367267,5,Barn (In Front),00:08
3.235903,1.359437,5,Barn (In Front),00:08
3.25758,1.354851,5,Barn (In Front),00:08
3.243892,1.372221,5,Barn (In Front),00:08
3.239055,1.38151,5,Barn (In Front),00:08
3.254233,1.369297,5,Barn (In Front),00:08
3.227486,1.400078,5,Barn (In Front),00:08
3.232854,1.404534,5,Barn (In Front),00:08
3.230409,1.407303,5,Barn (In Front),00:08
3.207414,1.398564,5,Barn (In Front),00:08
3.221471,1.396117,5,Barn (In Front),00:08
3.220137,1.390777,5,Barn (In Front),00:08
3.220474,1.388083,5,Barn (In Front),00:08
3.217455,1.399194,5,Barn (In Front),00:08
3.207249,1.4219,5,Barn (In Front),00:08
3.193536,1.419167,5,Barn (In Front),00:08
3.18299,1.406148,5,Barn (In Front),00:08
3.171106,1.414737,5,Barn (In Front),00:08
3.161433,1.428203,5,Barn (In Front),00:08
3.166495,1.434829,5,Barn (In Front),00:08
3.160322,1.42748,5,Barn (In Front),00:08
3.159223,1.411853,5,Barn (In Front),00:09
3.172132,1.404353,5,Barn (In Front),00:09
3.184902,1.388491,5,Barn (In Front),00:09
3.183098,1.386109,5,Barn (In Front),00:09
3.11919,1.378062,5,Barn (In Front),00:09
3.032468,1.324753,5,Barn (In Front),00:09
3.02265,1.330717,5,Barn (In Front),00:09
3.062643,1.349388,5,Barn (In Front),00:09
3.061582,1.350815,5,Barn (In Front),00:09
3.055632,1.35078,5,Barn (In Front),00:09
3.041387,1.355196,5,Barn (In Front),00:09
3.06891,1.333284,5,Barn (In Front),00:09
3.035214,1.313007,5,Barn (In Front),00:09
3.033576,1.340429,5,Barn (In Front),00:09
3.055748,1.334942,5,Barn (In Front),00:09
3.056805,1.332633,5,Barn (In Front),00:09
3.053175,1.325079,5,Barn (In Front),00:09
3.063559,1.321176,5,Barn (In Front),00:09
3.065487,1.31821,5,Barn (In Front),00:09
3.068988,1.315711,5,Barn (In Front),00:09
3.053328,1.328025,5,Barn (In Front),00:09
3.075448,1.337059,5,Barn (In Front),00:09
3.06972,1.340953,5,Barn (In Front),00:09
3.052816,1.353854,5,Barn (In Front),00:09
2.993393,1.432613,5,Barn (In Front),00:09
2.535465,1.579594,5,Barn (In Front),00:09
2.366272,1.594172,5,Barn (In Front),00:09
2.355813,1.579232,5,Barn (In Front),00:09
2.36692,1.565618,5,Barn (In Front),00:09
2.362786,1.569861,5,Barn (In Front),00:09
2.36775,1.572266,5,Barn (In Front),00:09
2.403217,1.525307,5,Barn (In Front),00:09
2.396173,1.526652,5,Barn (In Front),00:09
2.411565,1.511514,5,Barn (In Front),00:09
2.444141,1.485026,5,Barn (In Front),00:09
2.438272,1.484432,5,Barn (In Front),00:09
2.423058,1.48806,5,Barn (In Front),00:09
2.394337,1.506759,5,Barn (In Front),00:09
2.401748,1.513704,5,Barn (In Front),00:09
2.388854,1.520207,5,Barn (In Front),00:09
2.39258,1.518449,5,Barn (In Front),00:09
2.395074,1.523259,5,Barn (In Front),00:09
2.388582,1.521624,5,Barn (In Front),00:09
2.418487,1.521466,5,Barn (In Front),00:09
2.414626,1.525073,5,Barn (In Front),00:09
2.420654,1.529831,5,Barn (In Front),00:09
2.42709,1.52283,5,Barn (In Front),00:09
2.444841,1.508297,5,Barn (In Front),00:09
2.465325,1.505669,5,Barn (In Front),00:09
2.436344,1.534098,5,Barn (In Front),00:09
2.446384,1.540439,5,Barn (In Front),00:09
2.434125,1.536919,5,Barn (In Front),00:09
2.378802,1.551005,5,Barn (In Front),00:09
2.351916,1.555719,5,Barn (In Front),00:09
2.345283,1.560173,5,Barn (In Front),00:09
2.33933,1.561378,5,Barn (In Front),00:09
2.341151,1.559233,5,Barn (In Front),00:09
2.342483,1.556091,5,Barn (In Front),00:09
2.34214,1.554417,5,Barn (In Front),00:09
2.340466,1.560609,5,Barn (In Front),00:09
2.338859,1.550974,5,Barn (In Front),00:09
2.374548,1.531434,5,Barn (In Front),00:09
2.400156,1.551957,5,Barn (In Front),00:09
2.386105,1.564478,5,Barn (In Front),00:09
2.37164,1.565142,5,Barn (In Front),00:09
2.359498,1.581312,5,Barn (In Front),00:09
2.374542,1.571837,5,Barn (In Front),00:09
2.43177,1.543523,5,Barn (In Front),00:09
2.658687,1.545736,5,Barn (In Front),00:09
2.793035,1.511893,5,Barn (In Front),00:09
3.026054,1.542993,5,Barn (In Front),00:09
3.027397,1.529441,5,Barn (In Front),00:09
2.947991,1.439849,5,Barn (In Front),00:09
2.952619,1.442017,5,Barn (In Front),00:09
2.943163,1.454851,5,Barn (In Front),00:09
2.931911,1.427524,5,Barn (In Front),00:09
3.079003,1.465725,5,Barn (In Front),00:09
3.074169,1.48526,5,Barn (In Front),00:09
3.077173,1.475549,5,Barn (In Front),00:09
3.053209,1.487291,5,Barn (In Front),00:09
3.034163,1.498066,5,Barn (In Front),00:09
3.01316,1.504249,5,Barn (In Front),00:09
3.01515,1.501022,5,Barn (In Front),00:09
3.012241,1.483867,5,Barn (In Front),00:09
3.012657,1.475574,5,Barn (In Front),00:09
3.023355,1.474919,5,Barn (In Front),00:09
3.028995,1.475606,5,Barn (In Front),00:09
3.031548,1.474334,5,Barn (In Front),00:09
3.03693,1.477484,5,Barn (In Front),00:09
3.019717,1.476242,5,Barn (In Front),00:09
3.033354,1.470064,5,Barn (In Front),00:09
3.029796,1.459991,5,Barn (In Front),00:10
3.047915,1.458195,5,Barn (In Front),00:10
3.041517,1.456145,5,Barn (In Front),00:10
3.054404,1.453808,5,Barn (In Front),00:10
3.046928,1.450035,5,Barn (In Front),00:10
3.061608,1.450785,5,Barn (In Front),00:10
3.054781,1.466311,5,Barn (In Front),00:10
3.049514,1.455183,5,Barn (In Front),00:10
3.047041,1.460049,5,Barn (In Front),00:10
3.035559,1.4185,5,Barn (In Front),00:10
3.035416,1.4345,5,Barn (In Front),00:10
3.031664,1.432384,5,Barn (In Front),00:10
3.02358,1.440792,5,Barn (In Front),00:10
3.022282,1.439982,5,Barn (In Front),00:10
3.021911,1.435834,5,Barn (In Front),00:10
3.025017,1.440968,5,Barn (In Front),00:10
3.024043,1.435338,5,Barn (In Front),00:10
3.022416,1.437521,5,Barn (In Front),00:10
3.027158,1.437322,5,Barn (In Front),00:10
3.036077,1.438428,5,Barn (In Front),00:10
3.094431,1.451185,5,Barn (In Front),00:10
3.068274,1.435458,5,Barn (In Front),00:10
2.806402,1.316307,5,Barn (In Front),00:10
2.722369,1.133302,5,Barn (In Front),00:10
2.582074,0.9913888,5,Barn (In Front),00:10
2.567858,0.9447445,5,Barn (In Front),00:10
2.552229,0.9383309,5,Barn (In Front),00:10
2.578533,0.9384774,5,Barn (In Front),00:10
2.566311,0.9746866,5,Barn (In Front),00:10
2.546307,0.9553843,5,Barn (In Front),00:10
2.578976,0.9688382,5,Barn (In Front),00:10
2.559618,0.9545017,5,Barn (In Front),00:10
2.551765,0.9476019,5,Barn (In Front),00:10
2.550975,0.9554356,5,Barn (In Front),00:10
2.549237,0.9566883,5,Barn (In Front),00:10
2.557829,0.9700832,5,Barn (In Front),00:10
2.548847,0.9501858,5,Barn (In Front),00:10
2.55584,0.9847569,5,Barn (In Front),00:10
2.566417,0.9875425,5,Barn (In Front),00:10
2.560917,0.9695135,5,Barn (In Front),00:10
2.554543,0.9789829,5,Barn (In Front),00:10
2.554103,0.9852151,5,Barn (In Front),00:10
2.556061,0.9832257,5,Barn (In Front),00:10
2.550066,0.9800161,5,Barn (In Front),00:10
2.544485,0.9807061,5,Barn (In Front),00:10
2.541416,0.9732599,5,Barn (In Front),00:10
2.533235,0.9684815,5,Barn (In Front),00:10
2.530742,0.9633805,5,Barn (In Front),00:10
2.531172,0.9574757,5,Barn (In Front),00:10
2.529428,0.9560058,5,Barn (In Front),00:10
2.526345,0.963967,5,Barn (In Front),00:10
2.517077,0.9596047,5,Barn (In Front),00:10
2.53136,0.9562687,5,Barn (In Front),00:10
2.532089,0.9535937,5,Barn (In Front),00:10
2.542859,0.9502224,5,Barn (In Front),00:10
2.543847,0.9455495,5,Barn (In Front),00:10
2.547021,0.9473865,5,Barn (In Front),00:10
2.575601,0.9585351,5,Barn (In Front),00:10
2.671161,0.985093,5,Barn (In Front),00:10
2.819805,0.985922,5,Barn (In Front),00:10
3.009645,0.9930601,5,Barn (In Front),00:10
2.979801,0.9645429,5,Barn (In Front),00:10
2.967371,0.9750155,5,Barn (In Front),00:10
2.94301,0.9746827,5,Barn (In Front),00:10
2.947065,1.019098,5,Barn (In Front),00:10
2.992775,1.014294,5,Barn (In Front),00:10
2.983362,1.004304,5,Barn (In Front),00:10
2.988042,0.9916383,5,Barn (In Front),00:10
2.98676,0.9780436,5,Barn (In Front),00:10
2.992419,0.9451623,5,Barn (In Front),00:10
2.997396,0.9446642,5,Barn (In Front),00:10
2.975623,0.9679327,5,Barn (In Front),00:10
2.970246,0.984679,5,Barn (In Front),00:10
3.002429,0.9853492,5,Barn (In Front),00:10
3.000014,1.007209,5,Barn (In Front),00:10
2.995135,1.008291,5,Barn (In Front),00:10
2.995546,1.006702,5,Barn (In Front),00:10
3.001663,1.017174,5,Barn (In Front),00:10
3.008406,1.025563,5,Barn (In Front),00:10
3.000064,1.020943,5,Barn (In Front),00:10
2.998005,1.013182,5,Barn (In Front),00:10
3.025993,1.018755,5,Barn (In Front),00:10
3.015974,1.01533,5,Barn (In Front),00:10
3.25034,0.5590074,5,Barn (In Front),00:10
2.957811,1.204752,5,Barn (In Front),00:11
2.865973,1.13874,5,Barn (In Front),00:11
2.850978,1.280187,5,Barn (In Front),00:11
2.856544,1.253877,5,Barn (In Front),00:11
2.824182,1.232287,5,Barn (In Front),00:11
2.830219,1.230714,5,Barn (In Front),00:11
2.820381,1.269514,5,Barn (In Front),00:11
2.847022,1.257609,5,Barn (In Front),00:11
2.863297,1.254736,5,Barn (In Front),00:11
2.829023,1.284777,5,Barn (In Front),00:11
2.840579,1.210011,5,Barn (In Front),00:11
2.828887,1.166202,5,Barn (In Front),00:11
2.803702,1.180563,5,Barn (In Front),00:11
2.821216,1.151681,5,Barn (In Front),00:11
2.801008,1.153882,5,Barn (In Front),00:11
2.841164,1.171375,5,Barn (In Front),00:11
2.802654,1.215718,5,Barn (In Front),00:11
2.833691,1.186705,5,Barn (In Front),00:11
2.849351,1.138705,5,Barn (In Front),00:11
2.865352,1.181725,5,Barn (In Front),00:11
2.886271,1.170257,5,Barn (In Front),00:11
2.786107,1.16756,5,Barn (In Front),00:11
2.295892,1.152347,5,Barn (In Front),00:11
1.997357,1.141951,5,Barn (In Front),00:11
1.7816,1.147396,5,Barn (In Front),00:11
1.630216,1.157228,5,Barn (In Front),00:11
1.712181,1.154027,5,Barn (In Front),00:11
1.698276,1.193797,5,Barn (In Front),00:11
1.82742,1.199475,5,Barn (In Front),00:11
1.806141,1.202655,5,Barn (In Front),00:11
1.784529,1.213519,5,Barn (In Front),00:11
1.806837,1.226418,5,Barn (In Front),00:11
1.837944,1.201592,5,Barn (In Front),00:11
1.833509,1.175601,5,Barn (In Front),00:11
1.714562,1.239069,5,Barn (In Front),00:11
1.677075,1.300823,5,Barn (In Front),00:11
1.658574,1.300199,5,Barn (In Front),00:11
1.686453,1.303151,5,Barn (In Front),00:11
1.662932,1.301761,5,Barn (In Front),00:11
1.725736,1.300079,5,Barn (In Front),00:11
2.065834,1.199426,5,Barn (In Front),00:11
2.053774,1.166566,5,Barn (In Front),00:11
2.058473,1.181499,5,Barn (In Front),00:11
2.056624,1.187018,5,Barn (In Front),00:11
2.058657,1.183408,5,Barn (In Front),00:11
2.057301,1.180101,5,Barn (In Front),00:11
2.048276,1.168655,5,Barn (In Front),00:11
2.039174,1.157928,5,Barn (In Front),00:11
2.0549,1.164797,5,Barn (In Front),00:11
2.064249,1.151736,5,Barn (In Front),00:11
2.068716,1.154288,5,Barn (In Front),00:11
2.073748,1.164256,5,Barn (In Front),00:11
2.092182,1.136724,5,Barn (In Front),00:11
2.115018,1.162298,5,Barn (In Front),00:11
2.150263,1.130807,5,Barn (In Front),00:11
2.18749,1.163437,5,Barn (In Front),00:11
2.196696,1.174304,5,Barn (In Front),00:11
2.21916,1.182709,5,Barn (In Front),00:11
2.220201,1.157689,5,Barn (In Front),00:11
2.082909,1.202275,5,Barn (In Front),00:11
2.055243,1.193814,5,Barn (In Front),00:11
2.075256,1.20512,5,Barn (In Front),00:11
2.064339,1.205917,5,Barn (In Front),00:11
2.078477,1.187557,5,Barn (In Front),00:11
2.07713,1.16487,5,Barn (In Front),00:11
